0,1
0.0,0.0
638.0297,0.0
37.60849,0.0
88.09868,0.0
811.6747,0.0
564.68604,0.0
352.46143,0.0
222.7653,0.0
66.543205,0.0
0.0,457.11337
0.0,430.33966
0.0,259.98584
0.0,0.0
103.47817,0.0
191.27383,0.0
350.32703,0.0
276.47784,0.0
271.6706,0.0
290.63965,0.0
286.62802,0.0
224.14803,179.41806
139.32523,478.04056
42.497787,270.94025
29.292088,275.6228
5.895221,208.28781
36.170864,294.73077
73.63813,267.78595
95.07524,238.0936
95.31389,222.34137
94.61546,201.46893
64.65071,289.90793
73.30088,208.06549
25.919025,330.18658
44.593674,281.75366
52.645435,275.24323
68.78227,259.88992
89.31641,240.63205
104.88716,261.11728
145.52434,140.94116
169.33806,141.91351
194.34854,117.53067
218.00346,94.36986
239.74579,73.07633
259.1765,55.387238
155.07545,46.402794
156.67557,37.76841
302.60004,22.754335
300.93878,14.600942
337.1445,1.2618867
322.52927,3.2385204
307.0366,17.960447
293.23718,31.114779
275.39975,48.394302
245.70038,72.9144
216.84438,98.17977
196.694,123.39877
173.64395,147.73505
106.83143,177.46204
87.05095,104.66875
57.83823,315.752
42.778717,306.2101
35.495224,305.14362
33.20452,307.23563
32.800816,309.68878
32.09153,312.60944
29.392424,318.35638
23.437857,349.74738
16.230055,267.55057
3.0453396,268.95166
0.0,301.8058
0.0,349.98047
0.0,329.43402
0.0,308.9419
0.0,292.2146
0.0,313.35846
0.0,301.65033
0.0,288.52048
88.069626,246.57208
123.02803,214.81133
193.07297,176.43063
222.44937,93.811005
247.8317,55.061424
277.00262,31.532978
298.2719,16.905605
315.97614,4.7445374
326.3145,0.0
329.36734,0.0
326.12857,0.0
320.05856,0.0
314.01584,0.0
308.8667,0.0
304.0921,0.0
277.6754,43.599976
243.08112,74.38764
212.28891,103.49234
183.13803,127.9957
122.86388,218.93027
90.735504,218.97336
72.51332,241.25302
53.228176,259.90463
52.53138,266.0673
55.65357,268.60675
47.81788,274.36942
39.321663,285.28427
24.470907,299.5788
6.327723,315.05292
0.0,327.26227
0.0,336.21936
0.0,330.42755
0.0,326.05685
0.0,333.35645
0.0,321.28113
0.0,266.44604
0.0,261.51923
0.0,306.1479
0.0,299.4775
0.0,297.9406
0.0,293.8728
0.0,289.77472
109.93273,211.85666
257.03464,130.63734
298.76074,0.0
319.3352,0.0
332.3665,0.0
331.99692,0.0
324.34344,0.0
316.67346,0.0
311.93512,0.0
310.89944,0.0
311.3552,0.0
311.71686,0.0
311.44016,0.0
310.2158,0.0
307.1798,0.0
304.29892,0.0
238.95999,181.16624
241.28983,86.340034
204.61047,100.82474
183.27936,125.29405
129.39511,191.94582
82.931366,228.86188
66.1047,258.1982
42.573853,272.0854
41.790146,279.2339
38.859985,285.56595
27.973164,296.71426
11.886282,310.47546
0.0,324.93628
0.0,336.7992
0.0,333.52444
0.0,329.0693
0.0,322.7493
0.0,316.29633
0.0,311.10114
0.0,307.04126
0.0,303.61353
0.0,300.03717
0.0,295.862
0.0,391.0929
173.07152,183.42458
499.18787,40.81647
285.14597,58.91728
305.08215,0.0
325.84338,0.0
331.12576,0.0
327.46628,0.0
320.39856,0.0
313.42712,0.0
310.71533,0.0
310.45444,0.0
311.2284,0.0
311.15527,0.0
310.32635,0.0
307.99185,0.0
304.53696,0.0
266.7701,58.78655
220.31393,90.89035
203.71536,116.63804
53.768517,533.8409
94.912224,218.91501
80.81374,233.64894
67.74393,251.11546
60.532272,262.84528
53.31405,272.37045
42.543926,280.52048
25.634129,297.0962
7.030099,313.6336
0.0,326.13846
0.0,336.50552
0.0,334.51187
0.0,330.8623
0.0,324.87537
0.0,318.76544
0.0,312.472
0.0,306.91257
0.0,301.83292
0.0,389.1799
0.0,297.01785
81.56584,242.64853
406.49017,122.8978
251.62408,100.09983
283.1266,16.821184
309.4452,3.3575754
324.69473,0.0
328.1501,0.0
325.74164,0.0
349.57895,0.0
352.36066,0.0
351.62283,0.0
310.23065,0.0
310.21024,0.0
308.75345,0.0
308.03455,0.0
305.81732,0.0
279.46906,63.22567
231.30353,85.17065
208.41188,105.92088
140.22675,358.26422
135.95802,181.71597
96.43338,217.07224
77.881744,240.74188
68.242226,254.05463
58.97532,266.36697
47.547264,275.98096
32.682873,291.06055
10.640875,308.12634
3.1819289,321.64194
0.0,335.38464
0.0,335.9153
0.0,333.0011
0.0,322.31082
0.0,321.74103
0.0,315.84302
0.0,310.5151
0.0,305.7431
0.0,301.56635
0.0,297.2125
0.0,300.03156
168.27847,204.69269
117.770615,206.21158
254.99002,106.93425
289.46054,16.103638
315.347,0.0
328.94507,0.0
330.3694,0.0
324.8545,0.0
318.7798,0.0
313.9776,0.0
311.79706,0.0
311.09616,0.0
310.97128,0.0
310.78415,0.0
308.70895,0.0
306.07974,0.0
272.61066,140.2372
252.86935,72.01368
220.3135,93.110085
194.81705,115.804634
155.90674,151.2621
97.92393,213.5173
74.95716,239.3328
63.587807,258.3104
56.67583,267.2807
48.353416,277.30402
31.54013,287.2279
17.856482,304.90308
4.76406,318.15625
0.0,397.8261
0.0,334.68317
0.0,332.2398
0.0,327.07776
0.0,312.5048
0.0,299.99442
0.0,310.12622
0.0,306.04163
0.0,302.35135
0.0,298.42032
0.0,292.86053
0.0,290.67554
107.4528,223.06015
253.95172,129.72643
288.68054,16.73856
313.52048,0.0
327.80905,0.0
329.425,0.0
324.65524,0.0
318.34583,0.0
313.82144,0.0
311.8445,0.0
312.14993,0.0
311.82086,0.0
310.9211,0.0
309.81647,0.0
307.79065,0.0
263.40085,81.89023
247.59329,77.47767
217.3473,98.15564
191.33434,122.30944
124.10021,156.90631
99.75449,207.4539
77.65247,236.22371
67.72173,251.8392
56.618965,265.01825
46.351284,280.71368
36.70034,293.8686
16.579224,303.7791
5.650984,317.07153
0.0,396.07956
0.0,334.294
0.0,333.24863
0.0,322.58975
0.0,322.94452
0.0,317.329
0.0,311.59863
0.0,306.8095
0.0,302.32715
0.0,297.5172
0.0,389.5638
159.47423,212.88376
115.731445,206.01147
251.03168,118.03308
286.15683,18.434488
313.43698,0.0
327.42218,0.0
329.55472,0.0
325.3407,0.0
319.47482,0.0
314.4253,0.0
312.8613,0.0
311.38037,0.0
311.48703,0.0
310.16837,0.0
308.80463,0.0
306.4241,0.0
280.13873,57.985844
235.6154,83.940094
212.5423,104.12662
186.84735,125.04175
146.59924,185.03876
88.00767,223.1023
67.54824,250.72128
59.717094,262.0683
54.227055,270.26794
48.971176,276.34134
36.47886,288.24258
14.117784,304.3357
4.8545847,318.3198
0.0,333.28522
0.0,334.69986
0.0,333.4771
0.0,322.82806
0.0,313.69568
0.0,316.2212
0.0,311.00967
