dof_pos
-0.14777129888534546
-0.11879748851060867
-0.2221238762140274
-0.3256455659866333
-0.41412878036499023
-0.4060133993625641
-0.37767404317855835
-0.34749895334243774
-0.354126900434494
-0.37589743733406067
-0.36493057012557983
-0.32816389203071594
-0.25220003724098206
-0.23305544257164001
-0.21848613023757935
-0.20364703238010406
-0.196533665060997
-0.19469289481639862
-0.19386117160320282
-0.19190295040607452
-0.1898754984140396
-0.18543145060539246
-0.18186938762664795
-0.19066475331783295
-0.2032920867204666
-0.21378618478775024
-0.2208300232887268
-0.22026443481445312
-0.21497972309589386
-0.20921237766742706
-0.20689354836940765
-0.2091127187013626
-0.2155078500509262
-0.22348199784755707
-0.23076222836971283
-0.2353677600622177
-0.236184760928154
-0.23315845429897308
-0.22728951275348663
-0.21974104642868042
-0.21138906478881836
-0.20329861342906952
-0.19607971608638763
-0.19003571569919586
-0.18387095630168915
-0.17859598994255066
-0.17479196190834045
-0.17129339277744293
-0.16881048679351807
-0.1670408844947815
-0.16639411449432373
-0.166267529129982
-0.1663183569908142
-0.1661878228187561
-0.16652965545654297
-0.16797339916229248
-0.17043791711330414
-0.17527316510677338
-0.18160174787044525
-0.18770629167556763
-0.1930846869945526
-0.19709239900112152
-0.20055323839187622
-0.2033720761537552
-0.2055359184741974
-0.2071056365966797
-0.2080424278974533
-0.2083439826965332
-0.20717789232730865
-0.21129979193210602
-0.22135594487190247
-0.23337596654891968
-0.24437201023101807
-0.2521146833896637
-0.2555868625640869
-0.25469428300857544
-0.24947820603847504
-0.21699032187461853
-0.16902142763137817
-0.14038485288619995
-0.12517020106315613
-0.10817069560289383
-0.09439196437597275
-0.08494115620851517
-0.0791245624423027
-0.07579702138900757
-0.07392256706953049
-0.07276573777198792
-0.07164660841226578
-0.07004367560148239
-0.06772268563508987
-0.06468672305345535
-0.06046207994222641
-0.05556153506040573
-0.04986555129289627
-0.04339168593287468
-0.03571430221199989
-0.030952313914895058
-0.030110549181699753
-0.032999660819768906
-0.03801167383790016
-0.043057605624198914
-0.047990985214710236
-0.054822780191898346
-0.0670088529586792
-0.08656652271747589
-0.11261461675167084
-0.1398349404335022
-0.1653115153312683
-0.18817532062530518
-0.20820139348506927
-0.2254834771156311
-0.2393367439508438
-0.249260812997818
-0.2552402913570404
-0.2570860683917999
-0.2538300156593323
-0.2437964677810669
-0.2246066778898239
-0.16382373869419098
-0.15113742649555206
-0.13549752533435822
-0.11938221752643585
-0.10724924504756927
-0.09931110590696335
-0.094622902572155
-0.09210389852523804
-0.09080126136541367
-0.08997202664613724
-0.0891193225979805
-0.08797191828489304
-0.08638495206832886
-0.08431032299995422
-0.08171430230140686
-0.07862124592065811
-0.0748230367898941
-0.06950519979000092
-0.06332746893167496
-0.05732984468340874
-0.05134938657283783
-0.052016228437423706
-0.05899498239159584
-0.06932498514652252
-0.07910595834255219
-0.08880220353603363
-0.10155750066041946
-0.12068656086921692
-0.1460171490907669
-0.1723225861787796
-0.19636474549770355
-0.21665434539318085
-0.23327697813510895
-0.24647115170955658
-0.2563173174858093
-0.262747198343277
-0.26550254225730896
-0.2639545500278473
-0.25685828924179077
-0.2421172708272934
-0.20682872831821442
-0.16667717695236206
-0.15791447460651398
-0.14215266704559326
-0.12818175554275513
-0.11841675639152527
-0.11244221776723862
-0.10917244851589203
-0.10765324532985687
-0.10711903870105743
-0.10697409510612488
-0.10684055835008621
-0.10653047263622284
-0.10595989972352982
-0.10510651022195816
-0.1039997935295105
-0.10170028358697891
-0.09869009256362915
-0.09481988102197647
-0.09056604653596878
-0.0872550830245018
-0.08982021361589432
-0.09586380422115326
-0.1030259057879448
-0.11000330001115799
-0.11698125302791595
-0.1249174252152443
-0.13726721704006195
-0.15513384342193604
-0.17605113983154297
-0.19712673127651215
-0.2156526893377304
-0.23105628788471222
-0.24315416812896729
-0.2517557740211487
-0.2566108703613281
-0.25725021958351135
-0.2526014745235443
-0.24145729839801788
-0.20258665084838867
-0.15786097943782806
-0.1508931964635849
-0.13668207824230194
-0.12332623451948166
-0.11359286308288574
-0.1074092760682106
-0.10396593064069748
-0.10151566565036774
-0.09988003224134445
-0.09875492006540298
