torso_roll
-0.55088085
-0.57338417
-0.5963733
-0.6004201
-0.59362006
-0.58283025
-0.5703749
-0.5591158
-0.5510866
-0.54591674
-0.5462113
-0.570649
-0.5911818
-0.5989487
-0.59659445
-0.5906076
-0.583273
-0.5775812
-0.5758603
-0.5782842
-0.58396107
-0.6068418
-0.6152047
-0.61480737
-0.6089598
-0.60028
-0.59038705
-0.58197767
-0.57704216
-0.57663786
-0.57995737
-0.6024772
-0.6182565
-0.61993694
-0.61365706
-0.60445356
-0.59470296
-0.5872488
-0.5837689
-0.5835692
-0.58726645
-0.6069547
-0.61724323
-0.61647207
-0.60944307
-0.5986183
-0.58587027
-0.57422525
-0.5657887
-0.560396
-0.5608356
-0.5825108
-0.6005488
-0.6049568
-0.5986489
-0.5886738
-0.5774139
-0.5679224
-0.56245154
-0.56070364
-0.5643554
-0.5885461
-0.6065239
-0.6102482
-0.60515165
-0.5970722
-0.58812463
-0.58114403
-0.5780576
-0.5788644
-0.5831418
-0.6043657
-0.617694
-0.6189041
-0.61305094
-0.6039858
-0.59375685
-0.58514524
-0.58002466
-0.5782901
-0.58119
-0.6018707
-0.6145721
-0.6160442
-0.6097683
-0.5989816
-0.5860017
-0.57412565
-0.5657568
-0.5610984
-0.5629521
-0.5855586
-0.6034384
-0.6082121
-0.60271525
-0.5935944
-0.583214
-0.5746129
-0.570027
-0.56919175
-0.5732706
-0.5958482
-0.6111538
-0.61335844
-0.60815895
-0.6005217
-0.5922963
-0.5861289
-0.58378077
-0.5851682
-0.5893867
-0.6090499
-0.6210726
-0.6215735
-0.6157879
-0.60723585
-0.5977821
-0.5900159
-0.585623
-0.5843299
-0.58695555
-0.60620487
-0.6167943
-0.61643314
-0.6093725
-0.5982884
-0.585205
-0.57324576
-0.5646363
-0.55940497
-0.5604259
-0.5825252
-0.6009923
-0.60647756
-0.6007487
-0.5909389
-0.57979804
-0.5705415
-0.56541985
-0.56406933
-0.5677763
-0.5913612
-0.608032
-0.6106355
-0.6054253
-0.5977137
-0.58933777
-0.5829725
-0.5804225
-0.5814481
-0.5857133
-0.60620034
-0.618133
-0.61883754
-0.6127586
-0.6034014
-0.5927662
-0.58363324
-0.5778923
-0.57547265
-0.5780131
-0.59910226
-0.6134665
-0.6161151
-0.610193
-0.59954333
-0.58663225
-0.57482946
-0.56658363
-0.5621405
-0.56428367
-0.5868676
-0.6044573
-0.60889953
-0.6034332
-0.5944665
-0.58429664
-0.5759172
-0.57149225
-0.57068694
-0.574526
-0.59699625
-0.61191976
-0.6138638
-0.6085358
-0.60083824
-0.5925911
-0.586405
-0.58402187
-0.58535653
-0.589455
-0.6091322
-0.6205604
-0.62081605
-0.614854
-0.60610604
-0.59643215
-0.58844304
-0.583869
-0.58246356
-0.58524036
-0.6051174
-0.616357
-0.6166577
-0.6099261
-0.59906465
-0.5862125
-0.5745516
-0.56637263
-0.56175447
-0.5633922
-0.5853049
-0.6027419
-0.6073296
-0.6017579
-0.59260374
-0.58217317
-0.5734879
-0.5688005
-0.56787086
-0.57199085
-0.5948351
-0.6107546
-0.6136086
-0.6086999
-0.60113597
-0.5928812
-0.5866596
-0.5842947
-0.58577627
-0.590195
-0.60995495
-0.622207
-0.6227842
-0.6169283
-0.608199
-0.5985189
-0.5905129
-0.5858699
-0.58434206
-0.58672523
-0.6058135
-0.61633223
-0.6155585
-0.60818547
-0.59687114
-0.5835745
-0.5713886
-0.5625203
-0.55698395
-0.55777997
-0.5799968
-0.59907943
-0.6048197
-0.59900516
-0.5890841
-0.5778896
-0.56865823
-0.56362563
-0.5623691
-0.56613165
-0.59016293
-0.6071465
-0.6099359
-0.6048103
-0.59712523
-0.5887253
-0.582295
-0.57965463
-0.5805803
-0.5848213
-0.6056356
-0.6177174
-0.6184679
-0.61222464
-0.6025575
-0.59153336
-0.5819971
-0.575891
-0.5731895
-0.5756619
-0.59708405
-0.61222064
-0.615338
-0.609573
-0.5989933
-0.5860953
-0.574268
-0.56599826
-0.5615915
-0.5639131
-0.58647364
-0.6040727
-0.6085321
