waist_pitch_joint
-0.5200018286705017
-0.5200019478797913
-0.5200017094612122
-0.5229577422142029
-0.5209665298461914
-0.5200024247169495
-0.520002007484436
-0.5200020670890808
-0.5200019478797913
-0.5200017690658569
-0.5200018286705017
-0.5200018882751465
-0.5252483487129211
-0.5217841267585754
-0.5200028419494629
-0.5200021266937256
-0.520002007484436
-0.5200018882751465
-0.5200018882751465
-0.520002007484436
-0.5200018882751465
-0.5242105722427368
-0.5210912227630615
-0.5200023055076599
-0.5200021266937256
-0.520002007484436
-0.520002007484436
-0.5200017690658569
-0.5200018286705017
-0.5200018882751465
-0.5287625789642334
-0.5212107300758362
-0.5200026035308838
-0.5200022459030151
-0.5200020670890808
-0.5200018882751465
-0.5200017690658569
-0.5200017690658569
-0.5200018882751465
-0.5218915939331055
-0.5217529535293579
-0.5200027227401733
-0.5200021266937256
-0.520002007484436
-0.5200018882751465
-0.5200018882751465
-0.5200018286705017
-0.520002007484436
-0.5250215530395508
-0.522148609161377
-0.5200029611587524
-0.5200023055076599
-0.5200020670890808
-0.5200018882751465
-0.5200017690658569
-0.5200018882751465
-0.520002007484436
-0.5260025858879089
-0.5211032629013062
-0.5200026631355286
-0.5200023055076599
-0.5200021862983704
-0.520002007484436
-0.5200018286705017
-0.5200018286705017
-0.520002007484436
-0.520002007484436
-0.5225557088851929
-0.5210798382759094
-0.5200024247169495
-0.5200021862983704
-0.5200021266937256
-0.5200020670890808
-0.5200018882751465
-0.5200018882751465
-0.520002007484436
-0.5200021266937256
-0.5235337018966675
-0.5210587382316589
-0.5200024247169495
-0.5200021862983704
-0.5200021266937256
-0.520002007484436
-0.5200018882751465
-0.5200018882751465
-0.520002007484436
-0.5200018882751465
-0.5239970684051514
-0.5210723280906677
-0.520002543926239
-0.5200023055076599
-0.5200022459030151
-0.5200021266937256
-0.5200018882751465
-0.5200018286705017
-0.5200019478797913
-0.5200019478797913
-0.5264250040054321
-0.5212849378585815
-0.5200027823448181
-0.5200023055076599
-0.5200021266937256
-0.5200020670890808
-0.5200018882751465
-0.5200018882751465
-0.5200019478797913
-0.521740198135376
-0.5214754939079285
-0.5200029611587524
-0.5200022459030151
-0.5200021266937256
-0.520002007484436
-0.5200019478797913
-0.5200019478797913
-0.5200018882751465
-0.5236802697181702
-0.5211877226829529
-0.5200030207633972
-0.5200023651123047
-0.5200020670890808
-0.5200019478797913
-0.5200018286705017
-0.5200018882751465
-0.5200019478797913
-0.5244883298873901
-0.5212180614471436
-0.5200023651123047
-0.5200021862983704
-0.5200021862983704
-0.5200020670890808
-0.5200019478797913
-0.5200018882751465
-0.520002007484436
-0.5230828523635864
-0.5211002230644226
-0.5200028419494629
-0.5200021862983704
-0.5200021266937256
-0.5200020670890808
-0.5200019478797913
-0.5200018882751465
-0.5200017094612122
-0.5236934423446655
-0.521022379398346
-0.5200032591819763
-0.5200024247169495
-0.5200021266937256
-0.520002007484436
-0.5200018286705017
-0.5200018286705017
-0.5200018286705017
-0.5269683003425598
-0.5210860967636108
-0.5200027823448181
-0.5200022459030151
-0.5200020670890808
-0.5200020670890808
-0.5200018882751465
-0.5200018286705017
-0.5200018882751465
-0.5260844230651855
-0.5209853649139404
-0.5200029015541077
-0.5200023651123047
-0.5200021862983704
-0.5200020670890808
-0.5200018286705017
-0.5200018882751465
-0.5200019478797913
-0.522401750087738
-0.5214673280715942
-0.520003080368042
-0.5200023651123047
-0.5200021862983704
-0.5200020670890808
-0.5200019478797913
-0.5200019478797913
-0.5200018882751465
-0.5239908695220947
-0.5214241743087769
-0.5200034379959106
-0.520002543926239
-0.5200021862983704
-0.5200018882751465
-0.5200018286705017
-0.5200018882751465
-0.5200019478797913
-0.5220856666564941
-0.5209934711456299
-0.5200026035308838
-0.5200021862983704
-0.5200021266937256
-0.520002007484436
-0.5200018882751465
-0.5200018882751465
-0.5200019478797913
-0.5213579535484314
-0.5238274335861206
-0.5200868248939514
-0.5200027227401733
-0.520002543926239
-0.5200022459030151
-0.5200021266937256
-0.5200018882751465
-0.5200017690658569
-0.5200019478797913
-0.5200019478797913
-0.5221982002258301
-0.5210766792297363
-0.5200026035308838
-0.5200022459030151
-0.5200021266937256
-0.5200021266937256
-0.5200019478797913
-0.5200019478797913
-0.520002007484436
-0.520002007484436
-0.5250125527381897
-0.5211117267608643
-0.5200027227401733
-0.5200023651123047
-0.5200021862983704
-0.5200021266937256
-0.520002007484436
-0.5200018286705017
-0.5200018882751465
-0.5200020670890808
-0.5248087048530579
-0.5210405588150024
-0.5200023055076599
-0.5200021862983704
-0.5200020670890808
-0.5200019478797913
-0.5200019478797913
-0.5200018286705017
-0.5200019478797913
-0.5200018882751465
-0.5222524404525757
-0.5210617184638977
-0.520002543926239
-0.5200021862983704
-0.5200021266937256
-0.5200019478797913
-0.5200018882751465
-0.5200018882751465
-0.5200020670890808
-0.520002007484436
-0.5242165327072144
-0.5210246443748474
-0.5200022459030151
-0.5200021862983704
-0.5200021862983704
-0.5200020670890808
-0.5200019478797913
-0.5200018882751465
-0.520002007484436
-0.520002007484436
-0.5254755616188049
-0.5210361480712891
-0.5200027227401733
-0.5200022459030151
-0.5200021266937256
-0.5200020670890808
-0.5200018882751465
-0.5200018882751465
-0.5200020670890808
-0.520002007484436
-0.5248370170593262
-0.521012008190155
-0.520002543926239
-0.5200021862983704
-0.5200021266937256
-0.5200020670890808
-0.5200018882751465
-0.5200018882751465
-0.5200019478797913
-0.5200019478797913
-0.5227531790733337
-0.5210689902305603
-0.5200024247169495
-0.5200021862983704
-0.5200020670890808
-0.520002007484436
-0.5200019478797913
-0.5200018882751465
-0.520002007484436
-0.520002007484436
-0.5246849060058594
-0.5209616422653198
-0.5200023055076599
-0.5200023055076599
-0.5200021266937256
-0.5200020670890808
-0.5200018286705017
-0.5200018286705017
-0.520002007484436
-0.520002007484436
-0.5254742503166199
-0.5210161805152893
-0.5200026631355286
-0.5200022459030151
-0.5200020670890808
-0.5200020670890808
-0.5200018882751465
-0.5200018286705017
-0.520002007484436
-0.5200019478797913
-0.524273693561554
-0.5210083723068237
-0.5200024247169495
-0.5200021862983704
-0.5200021266937256
-0.520002007484436
-0.5200018882751465
-0.5200018286705017
-0.5200019478797913
-0.5200019478797913
-0.5223496556282043
-0.521079421043396
-0.5200023055076599
-0.5200022459030151
-0.5200021266937256
-0.5200019478797913
-0.5200018882751465
-0.5200018882751465
-0.520002007484436
-0.520002007484436
-0.5242404937744141
-0.5210219025611877
-0.5200022459030151
-0.5200021862983704
-0.5200021862983704
-0.5200020670890808
-0.5200018882751465
-0.5200018882751465
-0.5200019478797913
-0.520002007484436
-0.525712788105011
-0.5208849906921387
-0.5200027823448181
-0.5200022459030151
-0.5200021266937256
-0.520002007484436
-0.5200018286705017
-0.5200018286705017
-0.5200019478797913
-0.5200019478797913
-0.5242480635643005
-0.5210273861885071
-0.5200024843215942
-0.5200021266937256
-0.5200021266937256
-0.5200020670890808
-0.5200018286705017
-0.5200018286705017
-0.520002007484436
-0.520002007484436
-0.5229973793029785
-0.5210649371147156
-0.5200024247169495
-0.5200022459030151
