dof_torque
7.085029602050781
-14.711261749267578
-14.899110794067383
-12.928547859191895
-12.471351623535156
-11.106084823608398
-10.241524696350098
-9.779412269592285
-9.94018840789795
-10.77991008758545
-12.928837776184082
-15.919185638427734
-16.901479721069336
-15.760298728942871
-11.970182418823242
-3.2248401641845703
2.7755889892578125
-1.4455738067626953
-0.9836368560791016
1.2125887870788574
0.6633162498474121
-0.0030708014965057373
-0.18922114372253418
-0.377026230096817
-0.4465542435646057
-0.43926525115966797
-0.41641414165496826
-0.39172816276550293
-0.366349458694458
-0.3395324945449829
-0.31291884183883667
-0.2861555218696594
-0.26663529872894287
-0.2615065574645996
-0.2823035717010498
-0.33136463165283203
-0.3937222957611084
-0.5319857597351074
-1.2418763637542725
-0.8080601692199707
-2.6925415992736816
-1.1488661766052246
2.130300760269165
4.476536750793457
4.531112194061279
4.059261322021484
3.322136402130127
2.4766030311584473
1.5627192258834839
0.6745005249977112
-0.1775681972503662
-1.0185236930847168
-1.827345609664917
-2.5471744537353516
-3.1382927894592285
-3.558170795440674
-3.760624408721924
-3.8360860347747803
-3.864664077758789
-4.0832600593566895
-3.866720676422119
0.23939228057861328
0.5334038734436035
-3.0492024421691895
0.05545616149902344
0.47290945053100586
-0.08638596534729004
-0.2552298307418823
-0.3342336416244507
-0.3680073618888855
-0.36776772141456604
-0.3524678945541382
-0.35410743951797485
-0.3679872751235962
-0.3818502426147461
-0.38007235527038574
-0.3597269058227539
-0.3730278015136719
-0.733722448348999
-0.7423663139343262
2.053013801574707
4.73847770690918
2.166675329208374
4.706330299377441
4.965908527374268
5.024264335632324
4.814919471740723
4.438880443572998
3.861959457397461
3.1348445415496826
2.331728935241699
1.490260124206543
0.6699422001838684
-0.06279420852661133
-0.6517761945724487
-1.0408518314361572
-1.2423782348632812
-1.3361231088638306
-1.622578740119934
-1.858289361000061
-0.6296248435974121
1.9076757431030273
-3.1747546195983887
-0.7137165069580078
0.45320701599121094
0.0015611648559570312
-0.15661191940307617
-0.295576274394989
-0.38369548320770264
-0.40313655138015747
-0.3806725740432739
-0.3538411557674408
-0.3413075804710388
-0.3430688977241516
-0.35085368156433105
-0.35024023056030273
-0.3304634094238281
-0.3346743583679199
-0.6639366149902344
-0.8594231605529785
1.6000986099243164
3.6638524532318115
1.8799355030059814
4.2836222648620605
4.516306400299072
4.463008880615234
4.165645122528076
3.708954334259033
3.0657236576080322
2.2917990684509277
1.4410594701766968
0.5732749700546265
-0.2980905771255493
-1.0900453329086304
-1.729373812675476
-2.1604461669921875
-2.385828971862793
-2.461167573928833
-2.65187931060791
-2.777294158935547
-1.321202278137207
1.9357848167419434
-3.1571249961853027
-0.8021979331970215
0.5171627998352051
0.06327033042907715
-0.13097071647644043
-0.282720685005188
-0.3790796399116516
-0.40648335218429565
-0.38520240783691406
-0.3597414493560791
-0.34787535667419434
-0.35058605670928955
-0.3586937189102173
-0.3594479560852051
-0.34236598014831543
-0.34196043014526367
-0.6370587348937988
-0.9170398712158203
1.5635452270507812
10.213708877563477
1.219794511795044
4.3573174476623535
4.24385929107666
4.130109786987305
3.887382984161377
3.529784679412842
2.971226930618286
2.2485995292663574
1.3705596923828125
0.450609415769577
-0.4971954822540283
-1.39040207862854
-2.147627592086792
-2.695652484893799
-3.028564214706421
-3.2038955688476562
-3.567091941833496
-4.28437614440918
-3.7913358211517334
1.3467936515808105
-2.180452346801758
-1.2904248237609863
0.3289337158203125
0.16486024856567383
-0.13011693954467773
-0.2955472469329834
-0.419848769903183
-0.4752098619937897
-0.4620102345943451
-0.43257302045822144
-0.41512227058410645
-0.4118438959121704
-0.4121941328048706
-0.40079569816589355
-0.3646090030670166
-0.3670156002044678
-0.7561550140380859
-0.6177549362182617
2.2407569885253906
3.890723705291748
1.915419101715088
4.739702224731445
5.187760353088379
5.327922344207764
5.165751934051514
4.807361125946045
