right_hip_pitch_joint
-0.422482430934906
-0.4117991030216217
-0.3926366865634918
-0.3505469560623169
-0.39041903614997864
-0.4669848084449768
-0.49719783663749695
-0.501467227935791
-0.4876059293746948
-0.46447354555130005
-0.44022616744041443
-0.4105449616909027
-0.3903268277645111
-0.45491015911102295
-0.5312503576278687
-0.535148024559021
-0.5054627060890198
-0.4622805118560791
-0.41819339990615845
-0.37878352403640747
-0.33401045203208923
-0.29791781306266785
-0.39240536093711853
-0.47827863693237305
-0.506005585193634
-0.502811074256897
-0.47874772548675537
-0.4446508586406708
-0.4114806354045868
-0.37098100781440735
-0.36361008882522583
-0.4171624481678009
-0.4871827960014343
-0.5080811381340027
-0.4995879530906677
-0.4755992889404297
-0.4458650052547455
-0.41897010803222656
-0.3880976438522339
-0.34896931052207947
-0.43576931953430176
-0.5077512264251709
-0.5243767499923706
-0.5089816451072693
-0.48294249176979065
-0.45607733726501465
-0.4325945973396301
-0.4025197923183441
-0.38280943036079407
-0.47032418847084045
-0.5258306860923767
-0.5210279226303101
-0.48823118209838867
-0.45054376125335693
-0.415933758020401
-0.3882109522819519
-0.3559347987174988
-0.3244297206401825
-0.38051077723503113
-0.4640354812145233
-0.49437347054481506
-0.4899424612522125
-0.4673803150653839
-0.4380493760108948
-0.412545382976532
-0.3956001102924347
-0.3917575478553772
-0.35596007108688354
-0.3919176757335663
-0.47263094782829285
-0.5084680914878845
-0.5095294117927551
-0.4906654357910156
-0.46394628286361694
-0.4390769600868225
-0.42201560735702515
-0.4055061340332031
-0.36543670296669006
-0.38729041814804077
-0.4620080292224884
-0.4932989478111267
-0.4941990077495575
-0.47695422172546387
-0.4519541263580322
-0.4289892613887787
-0.4141991436481476
-0.4015049934387207
-0.3671715557575226
-0.366219162940979
-0.4420313537120819
-0.4753589928150177
-0.474495530128479
-0.45292606949806213
-0.4215676784515381
-0.39114290475845337
-0.3693878650665283
-0.3443368971347809
-0.33447152376174927
-0.3669646084308624
-0.42959776520729065
-0.45294880867004395
-0.44592174887657166
-0.4225672781467438
-0.39392581582069397
-0.3692963421344757
-0.3419899046421051
-0.3032355010509491
-0.3791102468967438
-0.4423951506614685
-0.4593468904495239
-0.4434855878353119
-0.41942745447158813
-0.39929208159446716
-0.38584795594215393
-0.36829668283462524
-0.3763924539089203
-0.39867380261421204
-0.4499087333679199
-0.47191137075424194
-0.47207751870155334
-0.4607967138290405
-0.4460724890232086
-0.4333236813545227
-0.40604010224342346
-0.3606221675872803
-0.39586377143859863
-0.46086767315864563
-0.4819253087043762
-0.4722514748573303
-0.44833388924598694
-0.42194393277168274
-0.40262746810913086
-0.385013610124588
-0.3788207769393921
-0.38981080055236816
-0.45930665731430054
-0.47883057594299316
-0.4581905007362366
-0.4241541028022766
-0.3899514675140381
-0.36032265424728394
-0.3216531574726105
-0.3374492824077606
-0.3580092489719391
-0.40344592928886414
-0.4299335777759552
-0.4341823160648346
-0.4244242310523987
-0.4091736078262329
-0.39541417360305786
-0.3731626570224762
-0.3347215950489044
-0.340077668428421
-0.4172115921974182
-0.4607173502445221
-0.4706256687641144
-0.4621521234512329
-0.44847571849823
-0.4384828209877014
-0.41715511679649353
-0.3914506435394287
-0.40602582693099976
-0.468094140291214
-0.4964498281478882
-0.4980146288871765
-0.48475709557533264
-0.46689990162849426
-0.4530133306980133
-0.43576759099960327
-0.3989121913909912
-0.4368162453174591
-0.4911532700061798
-0.5033004879951477
-0.48241937160491943
-0.45251891016960144
-0.4271841049194336
-0.41105028986930847
-0.3897741436958313
-0.40571317076683044
-0.4751487076282501
-0.5074040293693542
-0.48893195390701294
-0.4523821175098419
-0.4203042984008789
-0.3970133364200592
-0.3810982406139374
-0.36067861318588257
-0.3218572735786438
-0.3449852466583252
-0.4218376874923706
-0.46661561727523804
-0.476679265499115
-0.4664278030395508
-0.44909268617630005
-0.4344945549964905
-0.4202466607093811
-0.4228558838367462
-0.3719966411590576
-0.414817214012146
-0.47434917092323303
-0.4993976056575775
-0.5061360001564026
-0.49747851490974426
-0.4798920452594757
-0.4634954035282135
-0.45536795258522034
-0.44539156556129456
-0.40500983595848083
-0.3894314169883728
-0.4546981155872345
-0.48864564299583435
-0.48846426606178284
-0.46799618005752563
-0.439959853887558
-0.4155109226703644
-0.4027891457080841
-0.3902719020843506
-0.3593963384628296
-0.3722640573978424
-0.4406335949897766
-0.47169697284698486
-0.4675295650959015
-0.44401684403419495
-0.41464731097221375
-0.3901524841785431
-0.37623950839042664
-0.3649294078350067
-0.3338046073913574
-0.35930129885673523
-0.43423783779144287
-0.46787914633750916
-0.4693150818347931
-0.4520089626312256
-0.42879942059516907
-0.4092440903186798
-0.3948143422603607
-0.39151304960250854
-0.3488621115684509
-0.36877045035362244
-0.4404389560222626
-0.47597771883010864
-0.48097628355026245
-0.46691882610321045
-0.4442439675331116
-0.4221869111061096
-0.4062623977661133
-0.3905144929885864
-0.35685545206069946
-0.3709208369255066
-0.4479525685310364
-0.4800713062286377
-0.480205774307251
-0.46036526560783386
-0.43139421939849854
-0.4049230217933655
-0.38927000761032104
-0.372306764125824
-0.3444916307926178
-0.3607437312602997
-0.44284260272979736
-0.48156100511550903
-0.48384955525398254
-0.46459171175956726
-0.4365568161010742
-0.4113491475582123
-0.3969613015651703
-0.38243210315704346
-0.35033708810806274
-0.3599966764450073
-0.44005516171455383
-0.4803297519683838
-0.4859796166419983
-0.4705478549003601
-0.4461129903793335
-0.42295536398887634
-0.40715786814689636
-0.3943423330783844
-0.3483118414878845
-0.36350324749946594
-0.4356159567832947
-0.4675714671611786
-0.46898573637008667
-0.451900452375412
-0.42717236280441284
-0.4038841426372528
-0.3869892358779907
-0.37173569202423096
-0.34221115708351135
-0.3595229387283325
-0.4367157220840454
-0.46940338611602783
-0.4704093933105469
-0.4513382315635681
-0.42268794775009155
-0.39580288529396057
-0.3788287341594696
-0.36002764105796814
-0.3324712812900543
-0.3515651226043701
-0.43350788950920105
-0.4725024402141571
-0.47531840205192566
-0.45646774768829346
-0.428605854511261
-0.4032897353172302
-0.388522744178772
-0.3740637004375458
-0.3410074710845947
-0.35419732332229614
-0.4359126687049866
-0.4772079586982727
-0.483324259519577
-0.46769267320632935
-0.442685604095459
-0.4188207685947418
-0.4022607207298279
-0.38882118463516235
-0.34389352798461914
-0.36198607087135315
-0.4345528185367584
-0.4670427739620209
-0.46886032819747925
-0.4521872401237488
-0.42822855710983276
-0.40615883469581604
-0.3906767666339874
-0.3772386908531189
-0.34670084714889526
-0.3665144443511963
-0.4451819360256195
-0.4782487154006958
-0.47907716035842896
-0.4595818519592285
-0.4305044710636139
-0.4035295248031616
-0.38714292645454407
-0.3688381016254425
-0.3410315215587616
-0.35955336689949036
-0.44151562452316284
-0.4792987108230591
-0.48158302903175354
-0.46294012665748596
-0.4358128607273102
-0.41169342398643494
-0.39857885241508484
-0.38571393489837646
-0.3512420058250427
-0.3604619801044464
-0.4414510130882263
-0.48186856508255005
-0.4869323968887329
-0.4705071449279785
-0.4449230134487152
-0.4205184280872345
-0.4036467671394348
-0.38910502195358276
-0.34423190355300903
-0.3631258010864258
-0.4363965690135956
-0.46821901202201843
-0.469633549451828
-0.4524657428264618
-0.4274699091911316
-0.4038889706134796
-0.38680189847946167
-0.37118080258369446
-0.34387871623039246
-0.36025699973106384
-0.43750134110450745
-0.47034281492233276
-0.4714818596839905
-0.4525964558124542
-0.42408624291419983
-0.39725056290626526
-0.3802565634250641
-0.36149707436561584
-0.3331778049468994
-0.35215431451797485
-0.43478500843048096
-0.47440969944000244
-0.47767332196235657
-0.45916420221328735
-0.4316827654838562
-0.40696489810943604
-0.39317792654037476
-0.3795681297779083
-0.34528788924217224
-0.35745570063591003
-0.4391441345214844
-0.48023009300231934
-0.48600324988365173
-0.4699437618255615
-0.4445611238479614
-0.4204692542552948
-0.4038487374782562
-0.39024612307548523
-0.3442525565624237
-0.3628886640071869
-0.4357091188430786
-0.46771982312202454
-0.4691064953804016
-0.4519672691822052
-0.4274429976940155
-0.40466874837875366
-0.38836121559143066
-0.3739317059516907
-0.34499645233154297
-0.3644581735134125
-0.4422551095485687
-0.47456228733062744
-0.4750156104564667
-0.4552047550678253
-0.4255881905555725
-0.3976532220840454
-0.3797840476036072
-0.36027076840400696
-0.3320090174674988
-0.35146018862724304
-0.43356233835220337
-0.4722551107406616
-0.4746779203414917
-0.4553733170032501
-0.427001416683197
-0.4011181890964508
-0.38570085167884827
-0.3705785870552063
-0.33875787258148193
-0.3534913957118988
-0.4349677562713623
-0.4758407473564148
-0.4819132685661316
-0.46646031737327576
-0.4416860044002533
-0.41802865266799927
-0.4014548361301422
-0.388261616230011
-0.3440810739994049
-0.36224016547203064
-0.43446415662765503
-0.46694502234458923
-0.4688628613948822
-0.4523906409740448
-0.4287029802799225
-0.40700477361679077
-0.39203137159347534
-0.3792094588279724
-0.3477098047733307
-0.3661241829395294
-0.4451521635055542
-0.47890719771385193
-0.48007863759994507
-0.4608047902584076
-0.43199414014816284
-0.40538907051086426
-0.3895304799079895
-0.3715423047542572
-0.3436283767223358
-0.3613622188568115
-0.44301554560661316
-0.4809727668762207
-0.48346638679504395
-0.46516117453575134
-0.43852099776268005
-0.4150034785270691
-0.40261110663414
-0.39037972688674927
-0.3553081154823303
-0.36290740966796875
-0.44338667392730713
-0.48329615592956543
-0.48792555928230286
-0.47120991349220276
-0.44549331068992615
-0.4210537374019623
-0.40413928031921387
-0.3896887004375458
-0.34498104453086853
-0.36375609040260315
-0.4368729293346405
-0.46837541460990906
-0.4696229100227356
-0.45237576961517334
-0.4272696375846863
-0.40352991223335266
-0.3863089382648468
-0.3705076277256012
-0.3432237505912781
-0.35850653052330017
-0.43563714623451233
-0.4686726927757263
-0.4699811339378357
-0.4512518644332886
-0.4228495955467224
-0.39599746465682983
-0.37879493832588196
-0.359717458486557
-0.33170968294143677
-0.35127902030944824
-0.4340094327926636
