pelvis_pitch
0.02226009
-0.00260457
-0.012494221
-0.035675716
-0.036051556
-0.024987979
-0.030578695
-0.042972956
-0.059997518
-0.070410706
-0.07124424
-0.07555638
-0.087460466
-0.09962881
-0.07928782
-0.0785046
-0.058633585
-0.029768467
-0.008149816
0.0034919875
0.008069589
0.009737645
0.010385579
0.010299216
0.009653795
0.008790474
0.008024477
0.0075449003
0.007429587
0.007707343
0.008379601
0.00943791
0.010867494
0.012669016
0.014882692
0.017647663
0.021186149
0.02564165
0.030895606
0.03752279
0.044242244
0.04742172
0.049022775
0.04933269
0.05076931
0.05230222
0.052927796
0.052579414
0.05168455
0.050526947
0.049131367
0.04740198
0.04522259
0.042474724
0.039023302
0.03460906
0.029578384
0.023657072
0.017370064
0.011418847
0.010462167
0.01296139
0.014139486
0.011044351
0.00851299
0.005763346
0.0029008612
0.00011835404
-0.0024057673
-0.0044751153
-0.0059891813
-0.0069599096
-0.0074653877
-0.00759138
-0.0073925396
-0.0068780147
-0.00600837
-0.0047500962
-0.0031767813
-0.0014775384
0.00022891694
0.003434123
0.011296337
0.01071732
0.0153353615
0.019797968
0.022218853
0.023955384
0.025325999
0.026244221
0.026517736
0.026119402
0.025086803
0.023349876
0.020710299
0.016945666
0.011993498
0.00614375
0.0005697962
0.0026619807
0.0047276663
0.006264782
0.004505297
0.0027528086
0.0007496268
-0.0016756625
-0.0041548326
-0.006258451
-0.007702816
-0.008365243
-0.008249059
-0.007430154
-0.0060112905
-0.004083818
-0.0016942166
0.0011805649
0.004596166
0.008511659
0.012644849
0.016682282
0.022863619
0.028160473
0.03037013
0.031318255
0.03296048
0.035350055
0.037479803
0.038851637
0.03963929
0.040066566
0.04017538
0.03987959
0.039055742
0.03754494
0.035149828
0.031674184
0.026973423
0.021032646
0.014288445
0.010305939
0.009663763
0.016894026
0.015841104
0.01371505
0.011360409
0.008386867
0.0051443074
0.002018755
-0.0006228104
-0.0025576986
-0.0037060322
-0.0041077156
-0.003855617
-0.0030511743
-0.0017723308
-5.6572375e-05
0.0020939051
0.004662911
0.00749842
0.010323051
0.01323301
0.019512016
0.025558067
0.027685395
0.029609818
0.031244548
0.03322292
0.034862835
0.03577843
0.036065504
0.03588
0.035265926
0.03414306
0.032328714
0.029598443
0.025742711
0.020648565
0.014388192
0.007722106
0.0057427003
0.005600857
0.012420891
0.011123246
0.009247642
0.006954326
0.0040623015
0.00092147774
-0.002053858
-0.0044840095
-0.0061630276
-0.0070299054
-0.0071361815
-0.006584334
-0.005481681
-0.0039071334
-0.001893149
0.0005673533
0.003457596
0.006659845
0.009833759
0.013222481
0.02010584
0.025112685
0.026742477
0.028371984
0.03077544
0.03340213
0.035278145
0.036049042
0.036116987
0.035836846
0.035228573
0.034115262
0.032277036
0.029495243
0.025582531
0.020438699
0.014152193
0.007440326
0.0048668836
0.0042184885
0.012182439
0.0120132975
0.010554089
0.008488841
0.0056648003
0.0024831914
-0.00063788664
-0.003306584
-0.0052773855
-0.0064607104
-0.006880974
-0.0066218516
-0.005781391
-0.004447883
-0.002665706
-0.00045279547
0.0022154879
0.0051740943
0.008140688
0.011127211
0.017293027
0.021937126
0.023785727
0.025727374
0.027643533
0.029840555
0.03162902
0.032744765
0.033347785
0.033536263
0.03328959
0.032510128
0.03103941
0.028663944
0.025176752
0.020459129
0.014583887
0.008245359
0.006896714
0.007344631
0.010454076
0.008624989
0.0063538323
0.004123974
0.0014256488
-0.0014712348
-0.004132053
-0.006231738
-0.0075913263
-0.008165834
-0.0079991035
-0.0071854824
-0.0058213547
-0.003982468
-0.0016972224
0.001045902
0.004222003
0.007698192
0.011145736
0.014922317
0.022384958
0.025917863
0.027487203
0.029612668
0.032525633
0.035357855
0.03725234
0.03801059
0.038071025
0.03778248
0.037159923
0.036040414
0.034211002
0.031446632
0.027556939
0.022428373
0.01612077
0.009369189
0.0071428926
0.006834739
0.011850065
0.010064941
0.007841233
0.0052841376
0.0021820704
-0.0011375041
-0.0041891695
-0.006636292
-0.0083083315
-0.009161048
-0.009248123
-0.008671564
-0.0075369244
-0.0059242602
-0.0038610275
-0.0013316354
0.0016492385
0.004953203
0.008235297
0.011762035
0.018790001
0.023492197
0.025085656
0.0269265
0.029547047
0.03231149
0.034311254
0.03522464
0.03543912
0.035291992
0.034792837
0.033771016
0.032011796
0.029292116
0.025427716
0.020316252
0.014058363
0.007388425
0.005007587
0.0045567052
0.012215985
0.012108109
0.010672879
0.00858931
0.005715887
0.0024938383
-0.00065393734
-0.0033434338
-0.0053174365
-0.006473196
-0.006872195
-0.006600287
-0.0057560722
-0.0044225142
-0.0026447685
-0.00044127463
0.0022173382
0.005172351
0.008131051
0.011111013
0.01722685
0.021873076
0.023800379
0.025791047
0.027748866
0.029984917
0.031813346
0.0329534
0.033567302
0.033757035
0.033501677
0.03271263
0.031225879
0.028827751
0.02531565
0.02056938
0.014666991
0.008314283
0.0069083096
0.007331821
0.01047679
0.0086884955
0.0064397403
0.004217761
0.0015229968
-0.001367563
-0.0040235617
-0.0061171255
-0.0074748844
-0.0080506485
-0.007889696
-0.0070827897
-0.0057293423
-0.0039005082
-0.0016270305
0.0011045627
0.0042729783
0.007739049
0.011176007
0.014946465
0.022413535
0.025872286
0.02741273
0.02953323
0.032464422
0.035302576
0.037200715
0.03797157
0.038049594
0.037774693
0.037159648
0.036048997
0.034222398
0.031465795
0.027581168
0.022455163
0.0161501
0.009395466
0.007150697
0.006831402
0.011873382
0.010111516
0.007903505
0.0053619775
0.0022701402
-0.0010368974
-0.0040798387
-0.0065203565
-0.008188868
-0.009040118
-0.009128983
-0.008556339
-0.0074274996
-0.0058215526
-0.0037659537
-0.0012449045
0.0017270034
0.005021088
0.008296389
0.011816311
0.01883047
0.023518877
0.025113527
0.02694992
0.029567549
0.032329936
0.034329403
0.035238266
0.035449445
0.03529751
0.03479494
0.03376965
0.032006644
0.029285531
0.025416777
0.020304905
0.014046195
0.007376562
0.004988932
0.004524984
0.012212951
0.012100227
0.010665925
0.0085853115
0.005719711
0.0025033741
-0.0006386362
-0.0033154374
-0.005285236
-0.0064590042
-0.006868492
-0.0065994477
-0.0057536103
-0.004417752
-0.0026387523
-0.00043148623
0.0022276696
0.0051805107
0.00814636
0.011118682
0.017234147
0.021877704
0.023810448
0.025791567
0.027749697
0.029990936
0.031820413
0.032962874
0.033576295
0.033767134
0.033514377
0.032723885
0.031234523
0.028836343
0.025324048
0.020575806
0.014676428
0.008322667
0.008799583
