0,1,2
-0.01827777,-0.01827777,0.1326489
-0.017554315,-0.017554315,0.12981173
-0.016983107,-0.016983103,0.12804656
-0.016643582,-0.016643584,0.12756854
-0.016721403,-0.0167214,0.12867652
-0.017500686,-0.017500682,0.13174021
-0.019399054,-0.019399056,0.13717814
-0.023024213,-0.02302421,0.1454029
-0.029223697,-0.02922369,0.15665494
-0.03952462,-0.039524607,0.17070568
-0.052239,-0.052238986,0.1848436
-0.0558954,-0.055895384,0.20174927
-0.054413654,-0.054413658,0.21945523
-0.049601384,-0.049601372,0.23027784
-0.03907009,-0.039070074,0.23155864
-0.028188026,-0.028188018,0.2281867
-0.018180652,-0.01818065,0.2222841
-0.010141808,-0.0101418095,0.21586274
-0.004477952,-0.004477955,0.21037234
-0.00087036204,-0.0008703631,0.20648381
0.001251756,0.0012517564,0.2043678
0.002398257,0.0023982571,0.20399974
0.003025946,0.0030259483,0.20519972
0.0034991861,0.003499187,0.20763436
0.0040727756,0.0040727756,0.21080023
0.004836854,0.004836854,0.21402748
0.0055809394,0.005580938,0.21656598
0.005733859,0.005733857,0.2177076
0.0041677454,0.004167745,0.21701175
-0.0018504602,-0.0018504612,0.21365276
-0.009207978,-0.009207977,0.2063703
-0.023950085,-0.023950076,0.20545165
-0.031370986,-0.03137098,0.19984145
-0.030786252,-0.030786237,0.19100454
-0.029951567,-0.029951565,0.18386972
-0.028078742,-0.028078739,0.17744581
-0.026018744,-0.026018737,0.17149957
-0.024076832,-0.024076827,0.16586182
-0.022309545,-0.022309544,0.16050152
-0.020774521,-0.020774517,0.15552896
-0.019562254,-0.01956225,0.15114044
-0.0186971,-0.0186971,0.14756039
-0.018108333,-0.018108329,0.14500554
-0.01787953,-0.017879529,0.1437626
-0.018094787,-0.018094787,0.14414515
-0.01898402,-0.018984022,0.14653078
-0.020949634,-0.020949623,0.1513354
-0.024570188,-0.024570188,0.15894735
-0.030686341,-0.030686328,0.16957553
-0.04090442,-0.040904418,0.1829446
-0.053079683,-0.053079672,0.19591069
-0.055673763,-0.05567375,0.21249707
-0.05391031,-0.0539103,0.22818403
-0.04770425,-0.04770424,0.23652746
-0.03613484,-0.036134828,0.23568374
-0.024828957,-0.024828954,0.23089515
-0.01475269,-0.014752686,0.22416288
-0.0067682113,-0.006768212,0.21736078
-0.0011841247,-0.001184126,0.21183354
0.002375575,0.0023755755,0.20813367
0.004450784,0.004450782,0.20635903
0.005565458,0.005565458,0.2064157
0.006134816,0.0061348113,0.20809211
0.0065163956,0.006516395,0.21102624
0.006944649,0.0069446475,0.21466422
0.0074742916,0.00747429,0.21829586
0.007857556,0.007857555,0.22115715
0.007490301,0.0074903,0.22254588
0.005163307,0.0051633045,0.22205332
-0.0018763951,-0.0018763948,0.21845758
-0.008379172,-0.008379171,0.21024485
-0.017856378,-0.017856376,0.20879376
-0.023373837,-0.023373839,0.20492762
-0.023497054,-0.023497049,0.1982768
-0.02230939,-0.022309382,0.19112414
-0.0200472,-0.02004719,0.18384472
-0.01803529,-0.018035289,0.17718247
-0.016603526,-0.016603524,0.17133641
-0.015544509,-0.015544503,0.16621175
-0.014691576,-0.01469157,0.16173343
-0.014031628,-0.014031624,0.15792839
-0.013601082,-0.013601082,0.15489037
-0.013468052,-0.0134680495,0.15278302
-0.013710154,-0.0137101505,0.15181977
-0.014475969,-0.014475964,0.15228528
-0.016027287,-0.01602728,0.15454769
-0.018770425,-0.018770427,0.1590228
-0.023331163,-0.02333116,0.166108
-0.030632539,-0.030632533,0.17595474
-0.042212732,-0.04221273,0.18785228
-0.053709887,-0.05370988,0.19820999
-0.05698177,-0.056981772,0.21434356
-0.055817224,-0.055817213,0.22771178
-0.052942235,-0.05294223,0.23325028
-0.042292975,-0.042292967,0.22970645
-0.031195965,-0.031195963,0.2220588
-0.021393737,-0.021393733,0.21269721
-0.013724378,-0.013724378,0.20351793
-0.008343632,-0.00834363,0.19580436
-0.0048215757,-0.0048215757,0.19014166
-0.0026347858,-0.002634785,0.18671703
-0.0013128318,-0.0013128311,0.18551038
-0.00044068048,-0.0004406837,0.18632092
0.0002886615,0.0002886607,0.18877657
0.0011074626,0.0011074618,0.19229786
0.0020878627,0.0020878625,0.19613835
0.0030192677,0.0030192714,0.19946253
0.003311899,0.0033119011,0.2014696
0.0017962434,0.001796243,0.20161848
-0.004093088,-0.004093086,0.19889443
-0.010778384,-0.010778382,0.19251631
-0.024709059,-0.024709053,0.19467859
-0.031573277,-0.031573266,0.19259392
-0.031004472,-0.031004464,0.18653636
-0.029627152,-0.029627146,0.18027352
-0.02720441,-0.027204411,0.17366217
-0.024915779,-0.02491577,0.16721602
-0.023083493,-0.02308349,0.16109969
-0.021569904,-0.021569898,0.1553135
-0.020242134,-0.020242132,0.1499062
-0.01908445,-0.019084448,0.14503334
-0.018088488,-0.018088492,0.14090149
-0.017320447,-0.017320449,0.13777228
-0.016847102,-0.016847098,0.13594043
-0.016826296,-0.01682629,0.13575473
-0.01752875,-0.017528748,0.13761388
-0.019351238,-0.01935124,0.14194629
-0.022896241,-0.022896241,0.14916407
-0.028998932,-0.028998924,0.1595154
-0.03919562,-0.039195623,0.17280012
-0.05179596,-0.05179594,0.18628433
-0.05539639,-0.055396378,0.20272665
-0.053342912,-0.0533429,0.21993558
-0.04717278,-0.047172785,0.22992331
-0.03590682,-0.035906814,0.2306607
-0.02462133,-0.02462133,0.22699901
-0.014472842,-0.014472841,0.22100663
-0.0063798307,-0.006379827,0.21462762
-0.0006789565,-0.0006789604,0.20932418
0.0029801591,0.0029801612,0.20576958
0.0051272404,0.0051272423,0.20412637
0.006265843,0.006265842,0.20431909
0.006863162,0.0068631647,0.20610937
0.007232488,0.0072324853,0.20907934
0.007681032,0.007681035,0.21262659
0.008286331,0.008286328,0.21603157
0.008825383,0.0088253785,0.21850792
0.008705722,0.008705721,0.21936344
0.0067338026,0.0067337994,0.21825528
-0.00039022448,-0.00039022593,0.2147495
-0.007517159,-0.0075171585,0.20690082
-0.020309623,-0.020309623,0.20456156
-0.027123308,-0.027123308,0.19850402
-0.025329351,-0.025329348,0.19059914
-0.023660555,-0.023660548,0.18536267
-0.021125466,-0.021125458,0.18118238
-0.018555257,-0.018555256,0.17761283
-0.016283147,-0.016283143,0.17447153
-0.014366961,-0.014366961,0.17170495
-0.012860819,-0.012860819,0.16935012
-0.011822084,-0.011822078,0.1674955
-0.011254235,-0.011254232,0.16625047
-0.011142373,-0.011142373,0.16576432
-0.011513908,-0.011513909,0.16625321
-0.012503189,-0.012503187,0.16801621
-0.014364331,-0.014364331,0.17143239
-0.017540324,-0.017540323,0.17692263
-0.022604141,-0.022604138,0.18485485
-0.030601379,-0.030601371,0.19523214
-0.04289483,-0.04289482,0.20659156
-0.050697237,-0.050697234,0.21522266
-0.049979456,-0.049979445,0.23015538
-0.05023942,-0.050239418,0.24174048
-0.045544174,-0.045544166,0.24297811
-0.035625394,-0.03562539,0.23675954
-0.025470436,-0.02547043,0.22677451
-0.016877778,-0.016877772,0.21525641
-0.010544806,-0.010544807,0.20408385
-0.0063618887,-0.0063618915,0.19452171
-0.003765114,-0.003765115,0.18719338
-0.0022185335,-0.0022185382,0.18236119
-0.0012937887,-0.0012937859,0.18006305
-0.0006491182,-0.0006491159,0.18009602
3.5553048e-06,3.5555588e-06,0.18203914
0.0008556665,0.00085566804,0.18528917
0.0019723233,0.0019723214,0.18906741
0.0031575365,0.003157536,0.19249657
0.003825213,0.003825211,0.19474311
0.002796902,0.0027969033,0.19525751
-0.0025564197,-0.0025564178,0.19315383
-0.010597561,-0.010597557,0.18755871
-0.023997337,-0.023997337,0.1900378
-0.03202837,-0.032028362,0.1889675
-0.03206957,-0.03206956,0.18312792
-0.031190347,-0.031190336,0.177044
-0.029159712,-0.029159708,0.17080666
-0.02713413,-0.027134122,0.16489388
-0.025473613,-0.02547361,0.1593777
-0.024071576,-0.024071572,0.15417093
-0.02282422,-0.022824222,0.14927053
-0.021710496,-0.021710493,0.14481309
-0.020742794,-0.02074279,0.14099586
-0.019998953,-0.019998949,0.13806227
-0.019498369,-0.019498363,0.13629954
-0.019365897,-0.019365896,0.13608107
-0.019849205,-0.019849202,0.13783684
-0.021328479,-0.021328477,0.14201061
-0.024351528,-0.024351524,0.1490267
-0.029721336,-0.029721333,0.15915608
-0.03901644,-0.03901644,0.17251402
-0.051516965,-0.051516954,0.18662679
-0.05454394,-0.054543942,0.20158173
-0.05315343,-0.053153418,0.22015202
-0.046966836,-0.04696683,0.2315692
-0.03632767,-0.03632767,0.23373157
-0.024860045,-0.024860047,0.23052458
-0.0146032795,-0.014603276,0.22458957
-0.0063030943,-0.006303095,0.2179454
-0.00036514626,-0.00036514347,0.21218888
0.0033986187,0.0033986196,0.20813021
0.0055124485,0.0055124494,0.20596616
0.0065201893,0.00652019,0.20560375
0.0069104587,0.006910454,0.20679606
0.007065435,0.0070654326,0.20914237
0.0072057215,0.0072057247,0.21205434
0.0073835957,0.0073835943,0.21478452
0.0073185624,0.0073185605,0.21655808
0.006386301,0.006386301,0.2166937
0.0032559598,0.003255959,0.21486811
-0.005443773,-0.0054437765,0.21028538
-0.009960197,-0.009960196,0.20146298
-0.017749904,-0.017749906,0.19930741
-0.022275193,-0.022275183,0.19437937
-0.021156274,-0.021156276,0.18773293
-0.01930242,-0.019302418,0.18150021
-0.016770499,-0.016770486,0.17565362
-0.014597694,-0.0145976925,0.17072597
-0.013071288,-0.013071287,0.1668835
-0.0120198475,-0.0120198475,0.16401474
-0.011276012,-0.0112760095,0.16197486
-0.010795078,-0.010795079,0.16068804
-0.010595571,-0.01059557,0.16015433
-0.010729355,-0.010729351,0.16045412
-0.011306263,-0.011306265,0.16176386
-0.012506672,-0.012506673,0.16436024
-0.01461265,-0.014612646,0.16860418
-0.018055042,-0.018055039,0.17490417
-0.02346205,-0.023462042,0.18362528
-0.03194579,-0.031945784,0.19468334
-0.043440353,-0.043440346,0.20490775
-0.052444056,-0.052444045,0.21297018
-0.0513063,-0.051306292,0.22708626
-0.0493415,-0.049341485,0.2344902
-0.0411071,-0.041107096,0.22848439
-0.029192202,-0.029192196,0.21240014
-0.017681198,-0.017681198,0.19043696
-0.0073454413,-0.0073454413,0.16543254
0.0008577441,0.00085774844,0.14042412
0.006798142,0.0067981402,0.11767019
0.010916676,0.010916679,0.09836583
0.013704479,0.013704474,0.08302668
0.015623695,0.015623695,0.0717552
0.017080262,0.01708026,0.06438784
0.018396514,0.01839651,0.06057812
0.01981516,0.01981516,0.05981994
0.02146705,0.021467049,0.061460827
0.023200285,0.023200281,0.06477275
0.024377301,0.024377294,0.069144435
0.023529,0.023528999,0.07441132
0.015513596,0.015513594,0.08194137
0.00755284,0.0075528338,0.10045082
-0.0070722937,-0.0070722937,0.123945735
-0.01425089,-0.014250892,0.13094696
-0.014548682,-0.014548679,0.12782589
-0.01193978,-0.011939777,0.12133673
-0.007998156,-0.007998155,0.11462829
-0.0047583114,-0.0047583096,0.109198675
-0.0027075037,-0.0027075086,0.10552966
-0.0016408119,-0.0016408088,0.103751935
-0.0012019611,-0.001201958,0.1038405
-0.001061994,-0.0010619953,0.10569226
-0.0010104713,-0.0010104668,0.1092014
-0.0009708648,-0.0009708641,0.11432276
-0.0010099267,-0.0010099284,0.12110876
-0.001322494,-0.001322494,0.12969449
-0.002227151,-0.002227152,0.14026845
-0.004151926,-0.004151924,0.15302299
-0.0074560363,-0.0074560363,0.16803893
-0.013624019,-0.013624017,0.18581587
-0.021688122,-0.02168812,0.20576549
-0.031581443,-0.031581428,0.22667906
-0.040774688,-0.040774688,0.24989869
-0.057891518,-0.057891503,0.27284884
-0.06539609,-0.0653961,0.28666773
-0.06502821,-0.065028206,0.2896991
-0.058426443,-0.05842642,0.283531
-0.049677353,-0.04967734,0.27247095
-0.039939262,-0.039939255,0.25959885
-0.030646455,-0.030646449,0.24695653
-0.022679573,-0.022679565,0.23559166
-0.016158551,-0.016158547,0.22592682
-0.01076449,-0.010764487,0.21808049
-0.0060871453,-0.0060871444,0.21208605
-0.0017304384,-0.0017304368,0.20790055
0.0027323945,0.0027323947,0.20533505
0.0075884927,0.0075884894,0.20402291
0.012897852,0.012897854,0.20342359
0.01821676,0.018216757,0.2029835
0.022332668,0.022332665,0.202451
0.02128595,0.021285944,0.20411758
0.00091562327,0.0009156245,0.21119069
-0.01955919,-0.01955919,0.21457547
-0.04523374,-0.045233734,0.22226149
-0.051529318,-0.05152931,0.21121466
-0.05103761,-0.05103759,0.194538
-0.046198286,-0.046198286,0.17818187
-0.041073814,-0.041073803,0.16503412
-0.036660247,-0.036660243,0.15479949
-0.0324341,-0.032434095,0.1464897
-0.028386757,-0.02838675,0.13976301
-0.024947483,-0.02494748,0.13475786
-0.022418587,-0.022418585,0.13162526
-0.02082731,-0.020827308,0.13038915
-0.020071153,-0.02007115,0.1310685
-0.020176582,-0.02017658,0.1337897
-0.021330679,-0.021330673,0.13877806
-0.023899702,-0.023899699,0.14630257
-0.0283728,-0.028372793,0.15657254
-0.03555467,-0.035554662,0.16956308
-0.046551336,-0.046551343,0.18440555
-0.05514825,-0.055148236,0.19936675
-0.06591803,-0.06591801,0.22034082
-0.070319064,-0.07031905,0.23570932
-0.06654864,-0.066548616,0.24205819
-0.05681079,-0.05681079,0.23955439
-0.04564333,-0.045643326,0.2319048
-0.034055028,-0.034055017,0.22167787
-0.023456827,-0.023456821,0.21103938
-0.014528515,-0.014528506,0.2013012
-0.007209823,-0.007209818,0.19308963
-0.0012096037,-0.0012096078,0.18669127
0.003810247,0.0038102455,0.18224792
0.00822182,0.00822182,0.1797972
0.01238645,0.012386446,0.17925328
0.016769288,0.016769279,0.1803357
0.02166514,0.021665132,0.18259932
0.027127828,0.027127823,0.18547222
0.032531504,0.0325315,0.18845132
0.035830844,0.035830833,0.19179907
0.033182114,0.03318211,0.19778143
0.0048083006,0.0048083006,0.21304698
-0.026054066,-0.026054062,0.22728553
-0.040503692,-0.040503692,0.22823112
-0.041838452,-0.041838452,0.21722893
-0.041930694,-0.041930668,0.20476322
-0.037635405,-0.037635397,0.19262132
-0.032875404,-0.0328754,0.18258034
-0.02890893,-0.028908923,0.17451516
-0.02542646,-0.025426455,0.1678706
-0.022310566,-0.022310562,0.16251601
-0.019813152,-0.019813148,0.1586451
-0.018099686,-0.018099679,0.15644175
-0.017140204,-0.0171402,0.15600015
-0.016890045,-0.01689004,0.1574036
-0.017394649,-0.017394645,0.16080381
-0.01879645,-0.018796442,0.1663887
-0.02143033,-0.021430325,0.17436367
-0.025767455,-0.025767453,0.18487951
-0.032271717,-0.03227171,0.19784571
-0.04296713,-0.042967126,0.21305525
-0.051949043,-0.05194903,0.22813845
-0.059141282,-0.059141282,0.24595128
-0.06708396,-0.06708395,0.2613831
-0.07272781,-0.07272779,0.2706444
-0.06740349,-0.067403466,0.26712012
-0.058322653,-0.058322635,0.2566376
-0.047508914,-0.0475089,0.24254364
-0.036986142,-0.03698613,0.22756715
-0.027925815,-0.02792581,0.21346909
-0.020435141,-0.020435134,0.20107985
-0.014199803,-0.014199797,0.1907796
-0.008828002,-0.008828003,0.18280376
-0.0039322204,-0.0039322185,0.1772928
0.0008809763,0.00088097865,0.17423584
0.0059516914,0.005951689,0.17343439
0.011597674,0.011597669,0.17444465
0.017865153,0.017865151,0.17665388
0.024215112,0.024215106,0.17944573
0.028879872,0.028879864,0.18282959
0.027320521,0.027320517,0.1896421
0.0020676993,0.002067698,0.20563549
-0.024559947,-0.024559945,0.2152526
-0.04632461,-0.04632461,0.22656235
-0.05378575,-0.05378574,0.21715306
-0.053506274,-0.05350627,0.2023266
-0.04718961,-0.047189597,0.18771744
-0.042032983,-0.042032976,0.17680436
-0.037932146,-0.037932143,0.16843571
-0.033790763,-0.03379076,0.16138873
-0.029642122,-0.029642124,0.1555453
-0.026108049,-0.026108049,0.15129046
-0.02349196,-0.023491949,0.14886715
-0.021767793,-0.02176779,0.14834766
-0.02082491,-0.020824907,0.14977437
-0.020697422,-0.02069742,0.15328959
-0.021579994,-0.021579992,0.15910317
-0.023810677,-0.023810677,0.16743608
-0.027901476,-0.027901465,0.17845657
-0.034737617,-0.03473761,0.19211061
-0.04548076,-0.045480758,0.2074264
-0.052948844,-0.05294884,0.22241616
-0.06182933,-0.061829314,0.24037081
-0.06615943,-0.06615941,0.25282538
-0.06472336,-0.06472336,0.25839242
-0.05473932,-0.054739308,0.25522488
-0.043422516,-0.043422505,0.24796745
-0.03185781,-0.0318578,0.23895273
-0.021233208,-0.021233203,0.22996265
-0.012248085,-0.012248084,0.22202837
-0.004909596,-0.0049095964,0.21552499
0.0010537321,0.0010537367,0.21053563
0.0059825564,0.0059825624,0.20707598
0.010250304,0.010250303,0.20512974
0.014237257,0.014237254,0.20458508
0.01834093,0.018340932,0.2051543
0.022883113,0.02288311,0.20637877
0.02780009,0.027800083,0.2077594
0.03239031,0.032390296,0.20889477
0.034720987,0.03472098,0.2102441
0.030111767,0.030111758,0.21412443
0.0031330213,0.0031330208,0.22548522
-0.027627848,-0.027627843,0.23652284
-0.038428802,-0.038428795,0.23201093
-0.038867224,-0.038867217,0.21860754
-0.03903015,-0.039030142,0.20542702
-0.034725558,-0.034725547,0.193061
-0.029873637,-0.029873626,0.18297786
-0.025868064,-0.025868058,0.17504819
-0.022502657,-0.022502642,0.16869362
-0.01964363,-0.01964363,0.16368935
-0.01747764,-0.017477648,0.16011858
-0.01614054,-0.01614054,0.1580813
-0.01560018,-0.015600177,0.15761203
-0.015793074,-0.01579307,0.15875301
-0.016743064,-0.016743068,0.16162227
-0.018631877,-0.018631874,0.1664423
-0.021727163,-0.021727161,0.17344785
-0.026465217,-0.026465213,0.18281357
-0.033416823,-0.03341681,0.19452082
-0.044016127,-0.044016123,0.20806797
-0.053610925,-0.053610913,0.22116497
