com_y
0.00040690636
0.0016068425
0.00073434506
0.00023864396
0.0009962628
0.001727175
0.002276335
0.0024739287
0.002528899
0.002581994
0.0026821317
0.0028731693
0.0030272007
0.0017909352
-0.00021887198
-8.85725e-05
-0.0004828237
-0.0007601753
-0.0008575916
-0.0009284802
-0.0009428486
-0.00091448426
-0.0008632317
-0.00079164654
-0.00069765
-0.0005858168
-0.0004684776
-0.00036087632
-0.00027721375
-0.0002277121
-0.00021764636
-0.00024738163
-0.0003131926
-0.0004085973
-0.0005272031
-0.0006653406
-0.0008217022
-0.0009872802
-0.0010985918
-0.0008793175
-0.00047268532
-0.00058055855
-0.00057544373
-0.00060506444
-0.0006667813
-0.0007095067
-0.00072789646
-0.0007305599
-0.0007253485
-0.00071779126
-0.0007108096
-0.0007057516
-0.00070234854
-0.0006987192
-0.00069128536
-0.0006775353
-0.000656615
-0.00055460073
-0.00043738913
-0.0004960755
-0.00063000293
-0.00039351825
-0.00030658487
-0.00024727266
-0.0002114824
-0.00018882239
-0.0001830454
-0.00019485317
-0.00022594351
-0.00027790945
-0.00034969114
-0.00043815188
-0.0005396148
-0.0006506741
-0.000768343
-0.00089169294
-0.0010220706
-0.0011629183
-0.0013135448
-0.0014497191
-0.0014821179
-0.0010658093
0.00024856627
0.00024816394
0.00011603907
-3.7789345e-05
-0.00013852865
-0.00018663332
-0.00019336492
-0.00016728044
-0.00011834502
-5.5346638e-05
1.8257648e-05
0.00010532886
0.00021307915
0.0003505051
0.0005197562
0.0006957464
0.0007375814
0.00014908612
0.000444524
0.0006390922
0.0007534623
0.0008234866
0.0008676909
0.00088629127
0.00087729096
0.0008392967
0.00077240914
0.000678882
0.00056194887
0.00042476133
0.0002702996
0.000100720674
-8.31075e-05
-0.00028315932
-0.0005040169
-0.0007469505
-0.0009827763
-0.0010883063
-0.0006607175
-2.221018e-05
-0.00034044683
-0.0005205646
-0.0006731674
-0.00078291446
-0.0008339137
-0.00083453953
-0.0008010864
-0.0007484779
-0.00068803877
-0.00062645227
-0.00056599826
-0.00050486624
-0.0004382208
-0.00035899132
-0.00026094168
-0.00015030056
-9.030849e-05
-0.00038485974
-0.00012739003
-4.3921173e-05
1.335144e-05
7.238984e-05
0.00012918562
0.00018049777
0.00022082776
0.00024311244
0.00024034828
0.00021027029
0.0001546368
7.687509e-05
-1.9341707e-05
-0.00013077259
-0.00025512278
-0.00039187074
-0.0005426258
-0.00070925057
-0.00088422745
-0.0010212138
-0.0009660274
-0.00017594546
7.338822e-05
-0.00027154386
-0.00044733286
-0.00056580454
-0.00061935186
-0.0006061271
-0.0005502105
-0.00047540665
-0.00039628893
-0.00031942874
-0.0002451837
-0.00016893446
-8.291006e-05
2.1658838e-05
0.00015075505
0.0002918318
0.00035030395
-7.95275e-05
0.0002529472
0.0003804788
0.00048028678
0.000547491
0.000599958
0.0006375611
0.0006560683
0.00065036863
0.00061666965
0.00055527687
0.00046939403
0.00036292523
0.00023962557
0.000102721155
-4.5783818e-05
-0.00020582229
-0.00037967414
-0.00057017803
-0.0007693097
-0.00092311203
-0.0008547753
4.6275556e-05
-3.0606985e-05
-0.00034346431
-0.000540033
-0.0006632358
-0.0007121265
-0.0006909147
-0.000624761
-0.0005399734
-0.0004517734
-0.00036545098
-0.0002805367
-0.00019334257
-9.696931e-05
1.680106e-05
0.00015421957
0.00030507147
0.00038331002
6.8321824e-06
0.00035256147
0.00036992878
0.0004407391
0.00050626695
0.0005669892
0.00062055886
0.0006618053
0.0006844625
0.00068204105
0.0006519556
0.00059518963
0.00051444024
0.00041290373
0.00029361248
0.00015900284
9.842217e-06
-0.00015620887
-0.0003420785
-0.0005433932
-0.00071807206
-0.0007234812
-3.5241246e-05
0.00017759204
-0.00016866624
-0.00036901236
-0.0005225539
-0.0006146133
-0.0006378591
-0.00061127543
-0.00055621564
-0.00048686564
-0.00041165948
-0.00033321977
-0.00024926662
-0.00015349686
-3.7662685e-05
0.00010365993
0.00025881827
0.0003367439
-1.2271106e-05
0.00032038987
0.00047627836
0.0005582273
0.0006101951
0.0006452054
0.00066767633
0.0006758198
0.000665091
0.00063126534
0.0005729869
0.00049234927
0.00039246678
0.0002765283
0.00014728308
6.735325e-06
-0.00014535338
-0.00031130016
-0.00049333274
-0.0006805882
-0.00081427395
-0.00070394576
0.00030706078
0.00014290959
-0.00021957606
-0.00042803586
