left_hip_pitch_joint
-0.41560032963752747
-0.4175350069999695
-0.37283042073249817
-0.24974757432937622
-0.19878160953521729
-0.24685010313987732
-0.29807624220848083
-0.340817928314209
-0.364999383687973
-0.3704206347465515
-0.3608798384666443
-0.3202125132083893
-0.21886716783046722
-0.1415477693080902
-0.20664645731449127
-0.2581130266189575
-0.29529809951782227
-0.3149326741695404
-0.3186749815940857
-0.30950990319252014
-0.2404724806547165
-0.13195818662643433
-0.12077648937702179
-0.1766752451658249
-0.24316619336605072
-0.30303290486335754
-0.3438178300857544
-0.3633941113948822
-0.3657231628894806
-0.3082771301269531
-0.17822256684303284
-0.12337111681699753
-0.15900903940200806
-0.21944409608840942
-0.2793855369091034
-0.3256690204143524
-0.3543839156627655
-0.36738935112953186
-0.3335154354572296
-0.20201759040355682
-0.1584312617778778
-0.19806359708309174
-0.25093069672584534
-0.2930443286895752
-0.3235304653644562
-0.34377625584602356
-0.3533647656440735
-0.31381291151046753
-0.16575834155082703
-0.12255216389894485
-0.173185333609581
-0.23871149122714996
-0.2992025911808014
-0.35038647055625916
-0.3879152536392212
-0.4077371060848236
-0.35441136360168457
-0.18839548528194427
-0.11499568819999695
-0.15843845903873444
-0.23042769730091095
-0.3023878335952759
-0.36510130763053894
-0.413880854845047
-0.4463973939418793
-0.4471987187862396
-0.4131954610347748
-0.2880956530570984
-0.18645472824573517
-0.21464267373085022
-0.2687031626701355
-0.3224618136882782
-0.3684844672679901
-0.4067416787147522
-0.4360485076904297
-0.44904792308807373
-0.40761759877204895
-0.27441588044166565
-0.17121295630931854
-0.20492157340049744
-0.2599051892757416
-0.3182581961154938
-0.37163418531417847
-0.41701146960258484
-0.4512205123901367
-0.46529191732406616
-0.424373984336853
-0.28926458954811096
-0.1603744924068451
-0.19364766776561737
-0.24916383624076843
-0.3119862377643585
-0.37286052107810974
-0.42681336402893066
-0.46855244040489197
-0.49141040444374084
-0.4401355981826782
-0.2932373583316803
-0.20443715155124664
-0.2359318733215332
-0.3024996519088745
-0.3748137950897217
-0.4402434229850769
-0.49240586161613464
-0.526165783405304
-0.5018170475959778
-0.3276083767414093
-0.2525966167449951
-0.29169443249702454
-0.3569267988204956
-0.4146570563316345
-0.46019357442855835
-0.49445822834968567
-0.5118529796600342
-0.46184101700782776
-0.3350418210029602
-0.2476239949464798
-0.27512359619140625
-0.32763269543647766
-0.381693035364151
-0.42829763889312744
-0.46597689390182495
-0.4912412464618683
-0.4479326605796814
-0.2924900949001312
-0.19361557066440582
-0.22623679041862488
-0.2885742783546448
-0.35720258951187134
-0.42160794138908386
-0.4746766686439514
-0.5102392435073853
-0.4929770827293396
-0.36615291237831116
-0.22459560632705688
-0.2805840075016022
-0.3405681848526001
-0.39345893263816833
-0.43880894780158997
-0.4749141335487366
-0.49539339542388916
-0.4427378475666046
-0.3333967328071594
-0.2594691216945648
-0.2800537943840027
-0.34108901023864746
-0.40536633133888245
-0.4613240659236908
-0.5050587058067322
-0.5333219766616821
-0.5036664605140686
-0.33250075578689575
-0.22172409296035767
-0.2482452541589737
-0.30578839778900146
-0.36499863862991333
-0.4161405563354492
-0.4569918215274811
-0.4849250018596649
-0.44722604751586914
-0.2915363907814026
-0.20683567225933075
-0.2393491417169571
-0.29500260949134827
-0.3544909358024597
-0.40815964341163635
-0.45126378536224365
-0.48086777329444885
-0.46092942357063293
-0.2990877330303192
-0.21304284036159515
-0.2498655617237091
-0.31822317838668823
-0.3831365704536438
-0.43676698207855225
-0.47740039229393005
-0.49980172514915466
-0.4498695731163025
-0.29440897703170776
-0.24326767027378082
-0.28953084349632263
-0.3536500036716461
-0.4118962287902832
-0.46334922313690186
-0.504547119140625
-0.5268325805664062
-0.4745546579360962
-0.33217400312423706
-0.21918193995952606
-0.2449338734149933
-0.3075964152812958
-0.3698972463607788
-0.4243867099285126
-0.4698924124240875
-0.5029681324958801
-0.4948864281177521
-0.41206589341163635
-0.258402556180954
-0.19529998302459717
-0.22446104884147644
-0.2731427252292633
-0.33400392532348633
-0.3940409719944
-0.4455842077732086
-0.48447975516319275
-0.5036174654960632
-0.45839354395866394
-0.3383452296257019
-0.19873951375484467
-0.2214883416891098
-0.2789871394634247
-0.3437903821468353
-0.40559935569763184
-0.4595493674278259
-0.4999558627605438
-0.5180843472480774
-0.4743718206882477
-0.3131392002105713
-0.2063462883234024
-0.232843279838562
-0.29623135924339294
-0.36387959122657776
-0.4225214123725891
-0.4678760766983032
-0.4984813332557678
-0.5063644051551819
-0.4688047766685486
-0.32560646533966064
-0.22007109224796295
-0.25115153193473816
-0.30846545100212097
-0.36502373218536377
-0.4104491174221039
-0.444722443819046
-0.4678654372692108
-0.4651980698108673
-0.4287354350090027
-0.3091505169868469
-0.20079967379570007
-0.2237163484096527
-0.27460920810699463
-0.32830268144607544
-0.3764415979385376
-0.41739097237586975
-0.4486401081085205
-0.46124178171157837
-0.4161911904811859
-0.28407779335975647
-0.1650618612766266
-0.20067307353019714
-0.2556033730506897
-0.31694018840789795
-0.3748438060283661
-0.4240016043186188
-0.460083544254303
-0.47776222229003906
-0.42851272225379944
-0.27431464195251465
-0.1642444133758545
-0.19834792613983154
-0.2618660628795624
-0.32975471019744873
-0.3913622200489044
-0.4424166977405548
-0.4798564910888672
-0.4980877637863159
-0.45508626103401184
-0.3119632303714752
-0.1958080381155014
-0.22621814906597137
-0.28349238634109497
-0.3427087366580963
-0.3948107659816742
-0.4377528429031372
-0.46966132521629333
-0.48076051473617554
-0.4454882740974426
-0.31090760231018066
-0.19720713794231415
-0.22800521552562714
-0.28223422169685364
-0.3388780951499939
-0.3884674906730652
-0.42962202429771423
-0.4601067006587982
-0.470731258392334
-0.4251421391963959
-0.2828100621700287
-0.16610881686210632
-0.20203302800655365
-0.2589161992073059
-0.32285499572753906
-0.3833083212375641
-0.43476545810699463
-0.47269612550735474
-0.49136120080947876
-0.44050028920173645
-0.28209826350212097
-0.17068246006965637
-0.2051508128643036
-0.2690357565879822
-0.33723729848861694
-0.3989618122577667
-0.4498147964477539
-0.48667868971824646
-0.5033748149871826
-0.4598831534385681
-0.31969255208969116
-0.199990376830101
-0.2306097000837326
-0.2871716618537903
-0.34528928995132446
-0.3959101438522339
-0.4373593032360077
-0.46788492798805237
