waist_pitch_velocity
-6.177123
-0.17939042
-9.422828
10.114982
-6.807025
-0.16101363
-8.306016
0.13380814
-8.719828
10.3656225
-6.95298
-0.1529476
-9.351691
11.097798
-7.183585
-0.08627148
-9.688002
0.0
0.56223136
-10.869539
12.782244
-9.891691
12.071365
-10.359468
11.252972
-10.957819
11.687214
-9.337642
12.758788
-9.194304
12.478383
-7.455296
13.216284
-5.801881
13.267601
-4.4692965
-7.6169114
14.385539
-3.9677093
-5.6512165
-0.14559019
-6.1378307
-0.048316836
-7.324224
-0.071370184
-9.636996
9.707208
-8.204099
9.425685
-7.584865
-0.037846245
-8.765189
11.059303
-6.814778
-0.019104544
-8.744658
0.22376347
-9.006535
10.150144
0.0
0.057681687
-1.4008926
13.061601
-8.522022
13.528482
-6.024223
14.000169
-4.0810227
-7.147419
15.664319
-4.5347214
-5.849072
-0.121145755
-4.6771874
-6.6043344
0.07644844
-6.4916124
-0.077808395
-8.527715
1.6651735
-9.132432
10.257975
-8.087678
-0.11029148
-9.642081
10.253645
-6.8565845
-0.037523113
-8.46034
1.2216501
0.0
0.18504824
-3.4526813
13.569094
-8.716208
12.798875
-7.8729315
12.724681
-6.4366946
12.975738
-4.620267
-7.7081566
15.413152
-4.1062284
-6.0823293
-0.04553911
-4.665613
-6.718311
0.30591297
-6.953066
-0.07216385
-8.119522
0.113854885
-9.100172
10.6194315
-7.4904733
-0.0027112141
-8.453949
3.0979304
-7.633546
-0.14408995
-7.7386417
-0.17326796
-8.197009
0.013138771
-8.515474
1.516324
-8.383424
0.1603241
-8.963408
11.10119
-7.4159937
0.0
0.052944202
-1.3745543
12.19377
-10.077228
12.7032795
-7.3407636
13.687681
-5.5657024
13.345157
-4.046294
-7.043639
-0.18893516
-5.503867
-3.8018806
-6.430106
19.037922
-5.141611
-7.960963
12.657141
-6.0369015
-1.4889307
-10.216177
11.882572
-7.871332
10.932329
-7.885342
-0.074120045
-9.416584
11.795846
-6.9042516
-0.030756403
-7.857575
-0.12551609
-7.273819
-0.05958097
-6.962429
-0.02805942
-7.5419235
-0.1249429
-7.7053466
-0.08776003
-8.57942
6.1348567
-7.7248616
-0.03913567
-9.334826
0.0
-0.02237234
0.35761955
-7.716244
12.342438
-10.623112
11.639954
-10.929979
11.296977
-10.598298
11.457073
-10.6109915
12.006605
-9.224091
12.851524
-8.057805
13.2110615
-6.7379694
13.352951
-4.929725
-4.6164403
14.663323
-5.136739
-6.766445
0.17495632
-6.203403
0.010334671
-6.4033103
-0.023959823
-6.896046
-0.07906169
-8.275153
0.24986744
-8.184671
10.304407
-8.789563
0.066124916
-8.112194
10.384732
-8.091294
-0.10400709
-7.7008357
-0.030007124
-8.255168
0.1885252
-9.233144
11.150895
-7.5726438
-0.048354976
-8.581826
4.274734
-8.484586
0.0020709038
-9.079507
11.505089
-7.6086235
-0.06649775
-9.475516
0.0
0.39824086
-8.209184
12.803428
-9.455816
12.635014
-9.24478
11.80816
-10.029529
12.034288
-7.744151
12.411113
-7.6836314
12.797798
-4.8581686
3.2427688
-6.0296197
0.2574072
-6.4075623
-0.048462942
-6.5847926
-0.057036787
-6.278669
-0.09906831
-8.455836
6.1371994
-7.5696826
0.096268654
-10.585401
9.347505
-8.458878
9.409243
-7.9864264
9.487699
-7.291249
-0.10959419
-8.831863
10.759226
0.0
0.18828873
-4.9007254
13.038427
-9.661741
11.718664
-9.493605
11.742417
-8.76792
12.079054
-7.4433007
12.919902
-5.932796
13.24241
-4.694051
-6.9567947
-0.16720176
-4.9008822
-5.944991
-0.17348346
-5.550519
-5.1965117
9.803076
-7.0069237
-0.017375998
-10.530113
10.392544
-7.364675
-0.094362676
-9.607709
11.688982
-7.0871315
-0.110440716
-9.601353
10.46263
-6.941666
-0.01624925
-8.4069395
-0.12090716
-8.328977
-0.13195372
-8.766822
9.941979
-6.7848563
-0.117896065
-9.197965
0.0
0.009683511
-0.1778054
3.2472699
-11.746024
11.9308815
-10.019764
12.312318
-9.648625
11.916425
-9.976376
12.444669
-7.9455743
13.240182
-6.645611
13.488354
-5.6105895
4.0223002
-5.325321
-1.9572202
-6.2890906
15.605532
-3.6630785
-9.045891
12.561648
-5.384994
-10.141905
11.347407
-8.523037
9.736669
-8.971126
8.623879
-8.896343
8.92275
0.0
0.47059563
-8.104502
14.567395
-7.324703
14.404411
-7.2096195
13.279574
-6.1017623
13.166848
-4.3152194
-6.9790998
14.985818
-4.5993695
-6.5833063
-0.110378504
-5.686612
-1.4475545
-7.2151504
14.014078
-5.033768
-9.556797
11.348507
-7.293949
10.305676
-7.6127934
-0.13625528
-9.053327
11.131125
-6.8527412
-0.07524114
-7.9292707
-0.13139445
-7.557542
-0.12630785
-7.7417474
-0.14442003
0.0
0.028364094
-0.82765377
13.229928
-8.273141
13.611456
-5.6485834
13.961848
-3.8453732
-6.23616
-0.12713647
-5.3642316
-6.208609
0.20264053
-5.191267
-7.11352
14.5522375
-6.2267146
2.092677
-8.141893
4.413531
-8.712701
3.411674
-9.049126
5.363452
-8.300611
-0.09871411
-8.278064
0.21663761
-8.207362
0.19534111
-8.512045
3.1269484
-7.7277136
-0.109491475
-7.737481
-0.143644
-7.449486
-0.09723449
-7.8310103
-0.1200397
-7.733905
-0.16103208
-7.6760044
-0.16239291
-7.5153236
-0.17926222
-8.218004
1.4670382
-8.16254
-0.050977707
-8.572763
4.947773
-7.132608
-0.11183362
-8.119919
0.05518055
-8.587999
8.168652
-8.056773
0.0
0.14627784
-3.3684294
12.204992
-11.306742
12.743099
-7.892384
14.148497
-6.356723
13.917274
-4.887839
-5.8365397
15.195778
-3.8416328
-5.805557
-0.07291944
-4.47407
-6.196997
-0.1673618
-5.996142
2.7974708
-6.750129
-0.093843445
-8.276677
-0.03386736
-9.529213
10.641693
-7.2346764
-0.21331269
-8.966572
8.438788
-7.223905
-0.16004178
-8.2653265
-0.09027743
-8.183397
-0.14594674
-8.386433
0.050317287
-9.023835
10.816604
0.0
0.13468188
-3.9975514
13.615496
-8.677383
13.164963
-7.362996
12.879881
-6.0183244
12.940538
-4.2713103
-7.3644376
14.523778
-4.1688633
-5.5678315
-0.079757825
-4.811681
-6.5878916
0.25742817
-6.5678687
0.023941416
-8.672338
9.392767
-7.9351726
-0.1055617
-10.431832
9.821225
-8.487821
10.226867
0.0
-0.08098784
1.333908
-12.844048
10.781755
-11.949616
10.390278
-12.40966
9.191117
-13.801773
8.822839
-13.729844
8.293996
-13.842168
7.4211907
0.07693502
10.148325
-4.982461
8.717937
0.088821344
9.587663
-0.0532341
10.947761
-11.949026
9.49919
-2.4302921
12.486117
-9.922288
11.4875145
-11.658255
11.621648
-12.155701
10.885986
-12.350011
10.869146
-12.15934
9.867925
0.08564849
12.258881
-11.562385
10.32128
-11.473118
11.131645
-10.799956
0.0
0.15830861
-3.5721729
13.366948
-8.311123
13.642523
-7.272756
13.129911
-6.120671
13.078096
-4.3690047
-6.9757614
5.239607
-4.513791
-6.149854
-0.11569175
-5.4635425
-6.953607
13.590448
-5.8896484
-2.315801
-8.421599
12.998755
-7.0229406
10.061712
-7.9017467
-0.14300212
-8.2712555
5.1737113
-7.680251
-0.121061645
-7.661949
-0.14559282
-7.400437
0.1684295
-7.713444
-0.090333275
-7.7085624
-0.05977167
-7.9738812
-0.10323231
-8.9292555
5.685753
-8.3904295
-0.07138264
-10.535755
10.107517
-8.839116
0.0
0.098660946
-2.2154663
12.59026
-9.198608
10.825611
-9.5684185
11.567395
-8.344394
13.175385
-5.9094534
13.783312
-3.5342512
-6.309697
-0.17922223
-5.824841
1.0452712
-5.2449284
3.147969
-5.4863358
6.763157
-6.387995
-0.1114604
-8.527369
10.9656515
-7.5674133
-0.17155856
-8.857716
9.600541
-7.2009697
-0.14506891
-8.861876
10.986464
-7.4777927
-0.15578909
-9.25458
10.936554
-7.86394
-0.08161987
-10.471414
10.328887
0.0
-0.037212227
0.748517
-12.337606
12.699841
-9.877411
13.687338
-8.531324
13.471963
-8.224086
12.692544
-7.4927974
12.663828
-6.1585255
12.898986
-4.203715
-7.3714867
1.3804932
-5.4483566
-6.1806965
0.1557827
-5.1753154
-7.4076123
