base_vel_x
-0.4333643615245819
-0.4088735282421112
-0.48877912759780884
-0.5064080953598022
-0.4497138559818268
-0.3972932696342468
-0.2825639843940735
-0.2617838978767395
-0.2711979150772095
-0.29948076605796814
-0.32687291502952576
-0.33456340432167053
-0.33412840962409973
-0.32993823289871216
-0.6609940528869629
-0.2739277780056
-0.26148414611816406
-0.23143690824508667
-0.21330110728740692
-0.2046688199043274
-0.190819650888443
-0.17104580998420715
-0.14618737995624542
-0.12226453423500061
-0.10442063957452774
-0.09366169571876526
-0.08840525150299072
-0.0863460823893547
-0.08533146977424622
-0.08381501585245132
-0.0808706134557724
-0.07598084211349487
-0.0689418762922287
-0.05979984998703003
-0.048844438046216965
-0.036301709711551666
-0.02199447713792324
-0.004469223320484161
0.020654791966080666
0.0628805086016655
0.018383802846074104
-0.02586548961699009
0.006216354202479124
0.03580087423324585
0.04839687421917915
0.057687774300575256
0.06793529540300369
0.07766871899366379
0.08537445962429047
0.09089305996894836
0.09456264972686768
0.09689327329397202
0.09856060147285461
0.10036440938711166
0.10298827290534973
0.10485649108886719
0.09707776457071304
0.10113165527582169
0.125456303358078
0.15333157777786255
0.0705348402261734
0.014785955660045147
0.03620491921901703
0.06715034693479538
0.07455597817897797
0.0747968852519989
0.06951490789651871
0.06088133528828621
0.05077870190143585
0.04044511169195175
0.030869944021105766
0.022806508466601372
0.016766412183642387
0.012976346537470818
0.01143666822463274
0.01216272171586752
0.015223406255245209
0.021205013617873192
0.03121250495314598
0.048123084008693695
0.07657615095376968
0.12393103539943695
0.026063507422804832
0.02699931338429451
0.038212090730667114
0.0526815727353096
0.0531536303460598
0.05208738148212433
0.05286608263850212
0.054783646017313004
0.05603460222482681
0.05596112459897995
0.055403172969818115
0.056029580533504486
0.05932736396789551
0.06637059152126312
0.0775550827383995
0.09291519969701767
0.11274382472038269
0.017751147970557213
-0.012803802266716957
-0.0015293281758204103
0.030967842787504196
0.0503222793340683
0.06360969692468643
0.07022285461425781
0.07089338451623917
0.06766072660684586
0.062287501990795135
0.05594541132450104
0.049571774899959564
0.043964728713035583
0.039631787687540054
0.037001833319664
0.036342017352581024
0.03804689645767212
0.04281175136566162
0.05230729654431343
0.0704888105392456
0.10314629971981049
0.16478082537651062
0.08242394775152206
0.05356752872467041
0.07036631554365158
0.081893689930439
0.08507902175188065
0.08882416784763336
0.09435580670833588
0.10054603219032288
0.10605031251907349
0.11005691438913345
0.11265721172094345
0.11452751606702805
0.11682450771331787
0.1207587867975235
0.12741287052631378
0.1379728466272354
0.1535901427268982
0.1761499047279358
0.2044498175382614
0.059810247272253036
0.03395077958703041
0.07561159878969193
0.0959644690155983
0.10318677127361298
0.10476407408714294
0.10105538368225098
0.09357469528913498
0.08448248356580734
0.07520698755979538
0.06670233607292175
0.05969049781560898
0.054547253996133804
0.051513370126485825
0.050698112696409225
0.05224702134728432
0.05646512657403946
0.0641699805855751
0.07742100954055786
0.10036594420671463
0.14023348689079285
0.21124747395515442
0.08343823254108429
0.054966386407613754
0.0707918033003807
0.08087918907403946
0.08256881684064865
0.08492625504732132
0.08910846710205078
0.09337134659290314
0.09599600732326508
0.09685692191123962
0.09714937955141068
0.0986228659749031
0.10274408757686615
0.11060178279876709
0.12284909188747406
0.14007072150707245
0.1634620726108551
0.18588456511497498
0.04720190167427063
0.02578015811741352
0.06543859094381332
0.08314152806997299
0.09140893071889877
0.09347956627607346
0.09048435837030411
