dof_pos
-0.22250667214393616
-0.1992655098438263
-0.057986803352832794
-0.15686868131160736
-0.11488893628120422
-0.06516793370246887
0.030736563727259636
0.31605830788612366
0.23606090247631073
0.21562595665454865
0.2063465118408203
0.09056258201599121
-0.13156035542488098
-0.21907198429107666
-0.20798787474632263
-0.14118079841136932
-0.0511411689221859
0.04054858908057213
0.04229091480374336
0.055793751031160355
0.03815227374434471
-0.021688619628548622
-0.10928699374198914
-0.2128811776638031
-0.3092603385448456
-0.3294609785079956
-0.31627312302589417
-0.34095174074172974
-0.3715106248855591
-0.39058637619018555
-0.406412810087204
-0.4197777211666107
-0.42644569277763367
-0.4220666289329529
-0.404292494058609
-0.3734053075313568
-0.33507242798805237
-0.2959092855453491
-0.31341785192489624
-0.30409905314445496
-0.3006265461444855
-0.29725316166877747
-0.2922035753726959
-0.2838827967643738
-0.2757277190685272
-0.2685997784137726
-0.26506128907203674
-0.26333579421043396
-0.26161760091781616
-0.25968021154403687
-0.2605833113193512
-0.26321640610694885
-0.26388227939605713
-0.26333656907081604
-0.2619663178920746
-0.2605220377445221
-0.2596777081489563
-0.25983208417892456
-0.2610538601875305
-0.2632634937763214
-0.2662573456764221
-0.26978909969329834
-0.27379897236824036
-0.2782347798347473
-0.2831811308860779
-0.2888212502002716
-0.29370391368865967
-0.29613828659057617
-0.29930612444877625
-0.302132785320282
-0.3046421408653259
-0.30673643946647644
-0.3083677887916565
-0.30934661626815796
-0.3094326853752136
-0.30811017751693726
-0.3048913776874542
-0.29756125807762146
-0.2875598967075348
-0.28045177459716797
-0.27496737241744995
-0.2677563428878784
-0.258620023727417
-0.24824488162994385
-0.2373143881559372
-0.22583481669425964
-0.21379773318767548
-0.2011299878358841
-0.18725433945655823
-0.17220109701156616
-0.1561235636472702
-0.13961544632911682
-0.12434946745634079
-0.11143575608730316
-0.10384207963943481
-0.14730733633041382
-0.24012073874473572
-0.2881043553352356
-0.27056607604026794
-0.18631137907505035
-0.14578695595264435
-0.15438203513622284
-0.16831044852733612
-0.17748214304447174
-0.18103881180286407
-0.18369677662849426
-0.18643945455551147
-0.22657807171344757
-0.28092899918556213
-0.3158525228500366
-0.3287429213523865
-0.32501450181007385
-0.3169507384300232
-0.30693376064300537
-0.29510486125946045
-0.2816067039966583
-0.2646542489528656
-0.24269196391105652
-0.21395185589790344
-0.17517730593681335
-0.14930717647075653
-0.13993677496910095
-0.13221696019172668
-0.12677110731601715
-0.12258036434650421
-0.12003030627965927
-0.11938419193029404
-0.11977335810661316
-0.12144355475902557
-0.1249827891588211
-0.12768547236919403
-0.13081175088882446
-0.13471974432468414
-0.13971483707427979
-0.14444227516651154
-0.1456945836544037
-0.14277268946170807
-0.13580910861492157
-0.12709133327007294
-0.11925309896469116
-0.12009325623512268
-0.12214680761098862
-0.1265733391046524
-0.13812486827373505
-0.16021664440631866
-0.18493281304836273
-0.2056003212928772
