0,1,2
0.6868018,0.68680173,0.708486
0.68622744,0.68622744,0.70493275
0.6856845,0.68568456,0.70116305
0.68565035,0.68565035,0.69743854
0.6866968,0.6866966,0.69411874
0.68922114,0.68922114,0.69152784
0.6928498,0.6928499,0.6894568
0.6941169,0.6941169,0.68507844
0.68414766,0.6841477,0.67132545
0.6633412,0.6633412,0.65255666
0.6668788,0.6668787,0.65547574
0.6689814,0.6689814,0.65759385
0.670814,0.670814,0.6586981
0.67368555,0.67368555,0.6611876
0.6770923,0.6770923,0.6645944
0.6805369,0.6805369,0.66816896
0.6838101,0.6838101,0.67162067
0.68683213,0.6868321,0.6748888
0.6895814,0.6895814,0.6779895
0.6920886,0.69208854,0.6809838
0.6943644,0.6943644,0.68392354
0.69639605,0.6963961,0.6868416
0.69808966,0.6980897,0.6896957
0.6992155,0.6992155,0.6923302
0.69950277,0.6995027,0.69459933
0.6985197,0.6985197,0.6962801
0.69570166,0.69570166,0.697141
0.6903475,0.6903476,0.69669545
0.6891158,0.6891159,0.69994575
0.7000483,0.7000483,0.7143322
0.7089534,0.7089534,0.7286237
0.7094598,0.70945966,0.7356324
0.70753956,0.7075395,0.73723537
0.7068282,0.70682824,0.7374055
0.70762557,0.7076256,0.7372903
0.7087792,0.7087791,0.7365958
0.7096035,0.7096034,0.73521394
0.709881,0.70988107,0.73323196
0.7095543,0.7095544,0.73073256
0.7086588,0.70865875,0.7277858
0.70734626,0.70734626,0.7244976
0.705834,0.7058339,0.7209756
0.7044858,0.7044859,0.71739745
0.70387083,0.70387083,0.71410435
0.70464885,0.7046488,0.7115342
0.70723885,0.70723885,0.7099975
0.7113257,0.7113256,0.7093227
0.7115743,0.7115743,0.7044577
0.6975391,0.69753903,0.68692356
0.6808287,0.6808288,0.6703925
0.6841685,0.6841685,0.6742044
0.6876269,0.6876269,0.6777412
0.6910137,0.69101375,0.6803974
0.6944449,0.69444495,0.6833018
0.69750583,0.6975058,0.6860653
0.70018876,0.7001889,0.6884774
0.7026016,0.70260155,0.6905955
0.70486116,0.70486116,0.69260126
0.70703506,0.70703495,0.69464266
0.7091853,0.70918524,0.6968569
0.71131206,0.71131206,0.69931275
0.7132934,0.71329343,0.7019494
0.7150314,0.7150315,0.7047278
0.7163572,0.71635723,0.7075468
0.7169509,0.7169509,0.7101929
0.7164103,0.7164103,0.7124549
0.71390384,0.7139038,0.71380633
0.70911026,0.70911026,0.71446115
0.70706177,0.70706177,0.7182554
0.71856135,0.7185613,0.73248833
0.730675,0.730675,0.7494287
0.73128957,0.7312897,0.7583918
0.7296019,0.72960174,0.7616355
0.7284723,0.72847223,0.76207733
0.7288318,0.72883177,0.76171887
0.7298748,0.72987473,0.76079404
0.7309052,0.73090523,0.7593236
0.73155236,0.73155236,0.7573419
0.7316646,0.73166466,0.75490063
0.73119634,0.7311963,0.75203407
0.7301843,0.7301845,0.7487694
0.728856,0.728856,0.7452448
0.7275627,0.7275627,0.74165106
0.72679496,0.7267949,0.73824847
0.72718716,0.7271871,0.73543316
0.7291466,0.7291466,0.7334643
0.7324386,0.73243874,0.73222566
0.73230064,0.7323006,0.72707653
0.7189635,0.71896356,0.71019477
0.6942536,0.6942537,0.6874533
0.6936273,0.6936273,0.6861639
0.69015014,0.69015014,0.6818797
0.69059646,0.6905965,0.6805884
0.69300866,0.6930086,0.682103
0.6957499,0.69574994,0.68440443
0.69839364,0.69839364,0.68676543
0.70080656,0.7008066,0.6889959
0.7029206,0.7029205,0.6910518
0.70474625,0.70474607,0.69297
0.70632684,0.7063269,0.69483113
0.7077076,0.7077076,0.6967279
0.7088521,0.70885205,0.6986773
0.7096876,0.7096876,0.70066446
0.7100689,0.7100688,0.70261997
0.70969254,0.7096925,0.7043696
0.7081512,0.70815134,0.7057342
0.7049778,0.7049778,0.7066084
0.6995822,0.69958216,0.70667845
0.6997624,0.6997624,0.7118339
0.71154785,0.7115479,0.7264982
0.7210357,0.7210357,0.74146706
0.7210486,0.7210485,0.74875987
0.71976227,0.7197621,0.75127155
0.7196977,0.71969765,0.75211287
0.72090054,0.7209007,0.7523477
0.72232056,0.72232056,0.7518152
0.72338045,0.72338045,0.75051904
0.7238926,0.7238926,0.7485733
0.7238186,0.72381854,0.7460703
0.7232102,0.7232103,0.7430855
0.72220945,0.72220945,0.7397031
0.7210845,0.7210844,0.73606163
0.7202531,0.72025305,0.7323814
0.7202923,0.7202923,0.7289946
0.7218523,0.7218521,0.7263525
0.7252502,0.7252502,0.7247339
0.7299857,0.7299857,0.72388273
0.73056424,0.7305642,0.7188244
0.71597207,0.715972,0.7012374
0.70357466,0.7035747,0.6885271
0.70695037,0.70695037,0.69260675
0.7106898,0.7106897,0.69684005
0.71405995,0.7140599,0.6999667
0.7172403,0.71724033,0.70320123
0.7200099,0.72000986,0.70619905
0.7224216,0.7224214,0.7087748
0.7246177,0.72461766,0.7110293
0.7267508,0.72675073,0.7131869
0.7289312,0.728931,0.71545
0.73121786,0.7312178,0.71796834
0.7335905,0.7335905,0.72080934
0.7359312,0.73593116,0.7239339
0.73802596,0.7380259,0.72719747
0.7396747,0.73967475,0.7304685
0.74063617,0.7406361,0.7336031
0.74045485,0.7404548,0.7363107
0.7386061,0.73860604,0.73836243
0.7341109,0.73411083,0.73905855
0.7304058,0.73040575,0.7410165
0.7401464,0.74014646,0.753527
0.7518249,0.7518249,0.7696782
0.7536575,0.7536576,0.7796455
0.75137174,0.75137174,0.78303653
0.7496447,0.7496446,0.78362656
0.7498538,0.7498537,0.7835932
0.75095487,0.75095505,0.7828621
0.7521204,0.7521204,0.78142655
0.7529088,0.75290895,0.7793682
0.75312316,0.7531231,0.77677715
0.7527034,0.7527034,0.7737222
0.7516855,0.7516856,0.77025914
0.7502968,0.7502968,0.76654345
0.74891585,0.74891573,0.7628054
0.7480493,0.7480493,0.75933456
0.74834865,0.7483487,0.75655156
0.75031775,0.7503178,0.7548022
0.75387156,0.7538716,0.7540655
0.75480783,0.75480783,0.7502914
0.7437624,0.74376225,0.73540473
0.72024626,0.72024614,0.7133284
0.7203394,0.7203394,0.7130267
0.7191001,0.7191002,0.71133596
0.72075796,0.7207579,0.7116541
0.72387964,0.7238797,0.71403885
0.7269713,0.7269713,0.716745
0.7298222,0.7298221,0.71929127
0.7324318,0.7324319,0.72162175
0.7347931,0.7347931,0.7237647
0.73693633,0.7369365,0.7257987
0.73889077,0.73889077,0.72781026
0.74064076,0.7406406,0.72985274
0.74215037,0.7421505,0.73196375
0.74333316,0.7433332,0.73413247
0.7439857,0.7439856,0.7362434
0.74382067,0.7438207,0.7381391
0.7424241,0.74242413,0.739625
0.7389873,0.73898727,0.7402207
0.7333302,0.7333301,0.7401832
0.73393154,0.73393136,0.7458605
0.74554425,0.7455442,0.7606009
0.75477517,0.75477505,0.7760558
0.7556291,0.7556291,0.7843913
0.75419545,0.75419545,0.78697604
0.7539582,0.7539582,0.78790253
0.75509626,0.75509614,0.7882916
0.75645405,0.75645405,0.7878519
0.75734174,0.75734156,0.78649014
0.75756085,0.7575608,0.78433335
0.757091,0.757091,0.7815107
0.756006,0.7560059,0.7781383
0.7544863,0.7544864,0.7743481
0.7527587,0.7527588,0.7702545
0.75118685,0.75118667,0.76603067
0.7503026,0.7503025,0.7619639
0.750746,0.750746,0.7584669
0.7529349,0.75293475,0.75587344
0.7566353,0.7566353,0.75415224
0.7575537,0.75755376,0.7492906
0.74562997,0.74562997,0.73330575
0.7215587,0.7215585,0.7112227
0.72184217,0.7218422,0.71059924
0.7189019,0.7189019,0.7071438
0.71974033,0.71974033,0.70666695
0.72235787,0.7223578,0.7089557
0.7252337,0.7252338,0.7119622
0.7279648,0.7279649,0.7149563
0.73046327,0.73046327,0.71778244
